,United States,"Albuquerque, NM","Las Cruces, NM","Santa Fe, NM","Farmington, NM"
2016-06-30,0.2256696719392315,0.2266779318460263,0.2500742638177254,0.2967511278844267,0.2021430255228654
2016-07-31,0.2234110959662186,0.2244845689461855,0.2484371208349826,0.2930412045962285,0.2006940436892701
2016-08-31,0.2233618194496599,0.2243809098365552,0.2489410243243149,0.291863465488662,0.2009661515989348
2016-09-30,0.2238044593235484,0.2247490693608722,0.2497202317878515,0.2916419424299395,0.2009731394685119
2016-10-31,0.22414043841634,0.2252566059695776,0.2506357752857925,0.2918109216270089,0.201728238644662
2016-11-30,0.2299910410411829,0.2314883970152509,0.2578439139497742,0.3000847003235186,0.208021352058908
2016-12-31,0.2382724720416565,0.2404978078702858,0.2679605233217179,0.3118209155190712,0.2165316112372055
2017-01-31,0.2374289567942452,0.2403491120549854,0.2692046097361473,0.3089956914780907,0.2145404424671291
2017-02-28,0.2378402925889628,0.2408990892870144,0.2691259621126942,0.3117751754681805,0.2156813772653243
2017-03-31,0.2383819474114636,0.2418988474673883,0.2699398777607619,0.3161523852741969,0.2178872030053002
2017-04-30,0.2354716349671576,0.2401208136091418,0.2676854864032563,0.3156165157032429,0.2165219844144089
2017-05-31,0.2347522526772429,0.2404484737997084,0.2687627485942468,0.3175598338725671,0.2170945275049286
2017-06-30,0.2330226852894504,0.2389467273094642,0.2684730279923126,0.3169428401062098,0.2160683172444224
2017-07-31,0.2344739966225908,0.2404812815765834,0.2720577199123672,0.3209198125700211,0.2187153859615539
2017-08-31,0.2331062761015331,0.239035052216832,0.2714991249714606,0.3201148320244115,0.2178140984727755
2017-09-30,0.2324802168911622,0.2376804376773619,0.2696467816783652,0.3196515668328015,0.2172361390572233
2017-10-31,0.2352438935081715,0.2395886425693862,0.2709104287210743,0.3238119899324228,0.2193013558102768
2017-11-30,0.2368660168218957,0.2404192097283518,0.2706779412710138,0.3261924148642744,0.2205215490279509
2017-12-31,0.2384660625970948,0.2409291379198703,0.2703995874316359,0.3286632566108457,0.2213399510287013
2018-01-31,0.2397743887075229,0.2367585746262134,0.2692643796338819,0.3309221763192853,0.2231541364107492
2018-02-28,0.2467787216411693,0.2421093794943935,0.2755713925429336,0.3404697640053896,0.2298025831120879
2018-03-31,0.2504311684675743,0.2438549625652077,0.2772876558413716,0.3416137895122552,0.2340936226883926
2018-04-30,0.252121717833028,0.2438159396796994,0.2767251188954365,0.338702552767022,0.2365628744453274
2018-05-31,0.2556639207182051,0.2456814266489407,0.2779094255818947,0.3384343714694418,0.2404159751068002
2018-06-30,0.2554562473702808,0.2447865093764216,0.2761327533418896,0.3363394605098806,0.2401823565423647
2018-07-31,0.2548385278795175,0.2436563332246279,0.2748074032970102,0.3354447786983678,0.2398534811595343
2018-08-31,0.2554024328899864,0.2440573223115746,0.2759304671725131,0.337751464717029,0.2413868512689423
2018-09-30,0.2565251278314563,0.246365258228001,0.2795939711341076,0.3436264953810727,0.2455401838706125
2018-10-31,0.2598445823012574,0.2509685101357726,0.2857663889336974,0.3535072596527424,0.2515826473564531
2018-11-30,0.2596533737696423,0.2520287871818291,0.2877540856833369,0.3589621088809359,0.2536798980678318
2018-12-31,0.2539373300746428,0.2470220786992055,0.2825266138291072,0.355762784469245,0.2484462010681728
2019-01-31,0.2485037407355357,0.2386383436399954,0.2778569130388977,0.3527401325111557,0.2452541583629498
