,United States,"Albuquerque, NM","Las Cruces, NM","Santa Fe, NM","Farmington, NM"
2013-12-31,1041.7226344621406,956.230853461996,880.4110495629432,1418.5023735029752,839.7649602051154
2014-01-31,1033.5462874457849,951.9987336053806,877.3443117490464,1424.921546865087,842.0400772982621
2014-02-28,1027.7322765988822,944.7568146044408,865.2130488587975,1415.6320640553315,831.4469542487274
2014-03-31,1036.002933624516,950.7290940921548,864.9434740195253,1429.6871654601723,830.9353648643897
2014-04-30,1040.5541396243648,953.4483670936198,862.1344706303587,1438.162072926032,829.4395156265459
2014-05-31,1034.0161416198414,945.546265503873,853.3026289155961,1432.2859855069596,823.3959580550884
2014-06-30,1036.5146163222923,944.8837832632126,855.1830103671498,1439.864147525031,828.3268790669334
2014-07-31,1038.6728409042646,942.5632396756909,856.998161653099,1444.9438306847037,833.9755597134416
2014-08-31,1041.2293358734278,940.0428212897888,855.8841898262826,1445.53686305275,838.1233817196833
2014-09-30,1048.823138465257,942.8098439784214,857.5818096478107,1454.2321388040004,847.318800795293
2014-10-31,1040.655801976517,932.1126591342386,844.3167544258789,1441.1910595731115,846.5619691293414
2014-11-30,1040.53074323715,929.9545889742964,839.3935729076856,1438.9896424813032,856.186816064743
2014-12-31,1033.041774960578,921.7643072409652,828.1539406340751,1421.3883066704643,858.1099221695815
2015-01-31,1011.7251753924062,4679.1722219953745,819.36932325696,1395.2546219781425,849.5361349168132
2015-02-28,1019.304441648478,4697.696260289644,819.2508060274955,1395.594578166612,850.3876024993982
2015-03-31,1028.6999412853097,4720.950879643418,821.7652421977788,1402.7989527375998,848.6748375046756
2015-04-30,1025.1662540009231,4734.681529087323,814.4811496548447,1394.4734563462948,837.8343877999502
2015-05-31,1044.617131413455,4760.331870861467,828.8694329549717,1423.4431926157731,848.727484780119
2015-06-30,1061.9497751531082,4773.692232747541,842.3507071607015,1448.8167955438007,860.9693903565567
2015-07-31,1072.7574405251746,4779.679254907357,853.0552446036102,1466.232363355627,871.7452578143159
2015-08-31,1065.9428270170104,4778.117268626602,846.7002511692468,1456.5185857471597,866.9582162287892
2015-09-30,1070.6309296030204,4796.349315426862,848.3255422250294,1465.746647940787,871.2508491920248
2015-10-31,1068.6644317924265,4809.759809020851,841.6471667041001,1466.243150607085,865.2029367582576
2015-11-30,1087.2645512240251,4836.887538409704,850.6826645082701,1497.9400819260004,874.9131718974153
2015-12-31,1094.8740464162067,4860.952796558309,849.6931630534269,1502.7935156349058,871.6458744866911
2016-01-31,1087.9500666274034,958.9971912374168,840.5291598932401,1480.8722012267615,863.5839843430189
2016-02-29,1074.866156185094,946.064877271627,824.1199959109143,1444.3071434939072,841.8574717794596
2016-03-31,1082.3023829207486,950.6337960414888,825.0477420888236,1444.7286707328174,841.9434979167627
2016-04-30,1078.3850084535184,946.6862545156322,817.6917038931232,1434.2551039045484,835.7312504369495
2016-05-31,1081.9801862092588,950.4187845467712,818.728422171945,1436.985581322146,838.6947259654028
2016-06-30,1083.9662281043177,952.4725895284904,820.157051493374,1439.0549693659896,841.7712746222423
2016-07-31,1076.2360041921224,944.9477031292972,814.2218151303186,1425.2869837080443,835.0188413890542
2016-08-31,1079.2932106980688,946.064380733128,815.1808283263948,1423.7027434719582,835.3757151430078
2016-09-30,1085.3551482758994,948.2269508559378,816.3990275729759,1425.9326218087228,834.3866219964616
2016-10-31,1091.0207070637352,950.833251985604,817.9501406189589,1429.9506434811333,836.4516691585243
2016-11-30,1123.8380045063009,977.6056042872202,839.9661997907824,1473.7260263997543,861.4014205108901
2016-12-31,1169.997162673675,1016.054566016579,871.1792639919373,1534.2472615140905,895.0750850538484
2017-01-31,1171.8111909160073,1015.8122612267456,873.3980293323176,1523.1080263283684,885.1808700331289
2017-02-28,1179.60835724121,1018.4845304836788,871.39835349855,1539.5484766550508,888.3623669365143
2017-03-31,1188.6946773892514,1022.927443228358,872.1796969616179,1564.4095048899044,896.3555912208982
2017-04-30,1180.8112984034935,1015.6078498546284,862.9763735412002,1565.1689161508843,889.6776759569743
2017-05-31,1183.4451870804296,1017.4436441240664,864.8359547676117,1578.1549422752512,890.7896644038161
2017-06-30,1178.7587253729037,1012.9906210085768,864.119796603745,1577.8950763566954,884.2950578125256
2017-07-31,1189.793000958519,1021.6609360121282,876.1946400366451,1600.4586752947516,892.6525248914513
2017-08-31,1186.1596338658474,1017.8735135577728,875.2079089284085,1598.9675211778426,886.1677063953457
2017-09-30,1183.9071580140107,1015.3517443556656,871.5118827123712,1597.67500734456,879.4746810405362
2017-10-31,1198.55884915664,1026.9286771042653,878.1208155223525,1619.283633104718,883.2024146384614
2017-11-30,1207.4884917280333,1034.2118699672956,880.1036148705272,1632.490821070714,883.758664625249
2017-12-31,1216.8412250832494,1041.8979181523891,883.2474002756516,1649.1892410526284,884.5222071190381
2018-01-31,1224.822664679511,1029.6342421242018,883.8573913522838,1665.4763202186473,889.5080455711519
2018-02-28,1261.830449736021,1058.568291151195,908.7861893170068,1718.518505721277,913.8122113591256
2018-03-31,1281.3295599018934,1072.175308001143,918.8079816334018,1730.042966522159,928.6757623513528
2018-04-30,1290.7654495021568,1078.2228724457002,921.461086599479,1721.3037624260564,936.1720518880462
2018-05-31,1310.223127105897,1092.6450611729956,930.063690962498,1725.5761112607756,949.1802123631916
2018-06-30,1313.5418934009035,1094.255945021377,929.4536689733112,1718.316740268372,946.5406952524252
2018-07-31,1315.258518384882,1094.6742375409,930.4231940819396,1716.793423423957,943.6189461702164
2018-08-31,1323.74271847852,1101.4927693161408,939.538709762953,1730.6238074756982,947.7327298413628
2018-09-30,1338.3316145221538,1113.8084052723898,956.0208310012364,1756.5613499666888,960.6505869119374
2018-10-31,1365.0622433480062,1136.055674364231,981.0143300743078,1801.7803040367985,980.5845893878136
2018-11-30,1373.5004769836328,1142.7173797539429,992.0614589594702,1824.89634198291,985.3384829498696
2018-12-31,1352.7460679590367,1124.375056021769,980.0548353151538,1808.212343840266,963.5886277897712
2019-01-31,1333.272492297938,1090.9006207183406,970.1701518641656,1793.1176770331142,950.1075208646888
2019-02-28,1329.0972279275627,1089.0331893599514,959.5938793424938,1797.6310359116655,944.5743533351208
2019-03-31,1324.029031185145,1087.9372910581037,944.4160482189247,1799.6876001241394,942.4756547548492
2019-04-30,1316.3282108111682,1085.2280797309436,930.9431388736418,1796.6172237639776,938.7702897139015
2019-05-31,1312.931815141892,1086.68932754135,925.7070177032824,1803.0758194778496,937.9662498854558
2019-06-30,1287.400941927323,1067.8736041373847,907.1905976786952,1773.9248833064903,918.27884140261
2019-07-31,1286.81127381875,1068.8861595614756,908.1545785113312,1781.9623297114829,918.1055160681948
2019-08-31,1274.51816063626,1059.329797367835,899.3207746019051,1769.9712857806007,908.4491738893018
2019-09-30,1276.637846564262,1062.4708235194537,899.9244837586175,1776.9101460842564,908.5449776665764
2019-10-31,1290.1114061105588,1074.7516375223015,908.2953994018516,1798.2107644146151,916.4499367034732
2019-11-30,1296.9263717312992,1081.0384297055907,913.7170889350026,1808.5068898416744,919.5897585768936
2019-12-31,1306.7514399872816,1090.3086027020895,923.1126166114998,1824.8520045486075,927.7299179144568
2020-01-31,1295.6569029954958,1111.39530083578,916.6987229300285,1809.188673437351,919.9095546655516
2020-02-29,1285.8007373566377,1103.0148895320517,909.506273763158,1792.8074600439663,907.4614955245636
2020-03-31,1291.9811416465095,1109.035052879548,912.8996075078524,1802.0447461707872,904.203212283316
2020-04-30,1282.889212314911,1102.864281602746,904.8012578398748,1787.819374938504,891.5552423691727
2020-05-31,1278.7877802903013,1102.4059586157357,902.3475748006704,1783.7773360337355,885.2651019206389
2020-06-30,1273.5319219548428,1101.9791133889444,900.3304850196353,1778.6365226273824,878.1948288971888
2020-07-31,1261.1847709484823,1095.7742839370785,894.900229037831,1762.8375291582124,868.635217707195
2020-08-31,1260.2328236181572,1098.919163323606,896.45325064187,1763.450800812731,867.0623127438487
2020-09-30,1268.3495776878335,1108.5844270028233,903.003643680686,1775.1141826909611,872.0186625697023
2020-10-31,1277.9487834959095,1118.930547735196,909.2289011541244,1789.1044907903336,871.2996349363455
2020-11-30,1287.9409812626154,1127.270735701726,915.4912340530294,1802.776678691025,867.4402870766838
2020-12-31,1295.986176803885,1133.1029002789976,920.1509183285492,1815.6946566592983,860.905177244436
2021-01-31,1298.0138968157544,1122.6015842432266,920.1917814987668,1831.5434928644136,855.3015666855492
2021-02-28,1323.086640459554,1146.3108092748023,936.9185827845188,1874.4119118662272,864.6502430363374
2021-03-31,1372.7210738728356,1193.083749719711,971.2857944905056,1955.0761914852253,891.1749732073773
2021-04-30,1389.2988802928014,1210.3419037052197,980.737045802673,1983.5679094246343,894.0938102759965
2021-05-31,1398.646875847175,1218.8581432691396,984.084527444796,1994.5198092694436,888.6387621905627
2021-06-30,1422.9367398430782,1238.7909467521026,998.7788184549484,2020.9005358321529,891.7608384512347
2021-07-31,1429.8705891675806,1242.296792187627,1003.8832596051336,2017.600119468732,886.3745870154944
2021-08-31,1441.1170622476322,1250.9947379552923,1015.8062323256676,2025.6850451629016,889.8687733850616
2021-09-30,1457.426430168996,1264.8707684281842,1032.0785822031587,2050.4124168815715,902.4189370243251
2021-10-31,1488.0355654753898,1290.725214823733,1057.4639339703572,2100.1888841529476,925.244234956504
2021-11-30,1500.058907125387,1299.7706483840248,1068.1719189851526,2118.3486937333305,933.8963395950556
2021-12-31,1518.8865236616184,1314.8841748737757,1084.7296234040364,2143.210279595137,943.6960434744176
2022-01-31,1572.2513946563558,1354.660556200175,1122.340276286773,2223.7777990009463,976.7779473855128
2022-02-28,1642.5842163359566,1422.9659321422362,1174.5094182541854,2321.104083796193,1014.096275434435
2022-03-31,1733.8157161447186,1511.7919664040974,1242.3964896701643,2457.287508975078,1064.196436771152
2022-04-30,1892.7267398345937,1659.660875948318,1358.237725658768,2700.4475096197098,1155.5382819548229
2022-05-31,1963.792705592466,1725.3016788323569,1407.8264425619348,2810.4698396635117,1192.5474775811238
2022-06-30,2039.227849117114,1794.4950140215192,1460.4968814330236,2922.469873548845,1235.9484272817504
2022-07-31,2034.8142486585537,1794.4763134869822,1458.1611695421968,2911.230360715804,1237.186516604099
2022-08-31,2005.2347927107091,1772.8512577555168,1441.450384293452,2854.606024382431,1224.834269025
2022-09-30,2152.5839003564142,1908.627947004721,1556.8959180590034,3068.2962011444324,1326.065223820977
2022-10-31,2287.063454556345,2032.315708695776,1663.4340809375171,3260.430915019648,1417.2209401999842
