RegionID,SizeRank,RegionName,RegionType,StateName,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28
395169,56,"Tulsa, OK",msa,OK,28740.485658058475,28648.758498096522,28748.210455374334,28663.88220119044,28467.04009797867,28270.99973335758,28089.481512693445,28250.151813984412,28039.10439722187,27872.022616329887,27859.435092635737,27932.06149415286,28136.747502470367,28447.680009871972,28553.50146250379,28335.09381463858,28622.5093024727,29907.925200900223,30625.37773395868,30891.012561097577,30986.386754226492,30385.188191232326,30582.797071291585,31158.088982081863,30333.25582956394,30085.21517374847,30180.874714242043,30182.886422595417,29910.972267398734,29949.190617230575,29984.609864253907,30069.702166104085,30261.223849645612,30088.0015443175,30104.99628353496,29954.70595435362,32172.176217343127,32388.039147635754,32594.12345484771,32457.707909631263,32939.42664084197,33351.78872144295,33588.028655680966,33353.475984200755,33413.59686113423,33264.08099892399,33525.31744600644,33410.69690221492,32813.33474043205,32429.713539779746,32723.133461082878,32744.575373624884,32883.956601319216,32940.76473272782,32737.818678418043,32825.56870193882,33031.238989901576,33157.50751772548,34081.20536007732,35345.36096198208,35494.60645241953,35713.28312234278,35949.00489826998,35662.57596757153,35601.858556375795,35372.13083913284,35581.32714835018,35383.66626481898,35252.707465594896,35481.060393453205,35499.43629189444,35423.7001015873,35981.80466960326,36849.08797189431,37365.20382640851,37602.31369561179,38076.568426749116,38083.90056307553,38034.31655190077,38191.85409926972,38539.76593187668,39241.70605502882,39548.75523095844,39111.72862589442,38117.43336596493,37872.86929365574,37580.032578003804,37316.12483330278,37255.73956323555,36698.45777986152,36743.159967559885,36475.908636669454,36536.856813861916,36901.405041109916,37165.08346030179,37567.77529899518,37059.649807515336,36928.58105767614,37083.15216391097,36765.13618097427,36597.46459116238,36514.00787131238,36253.6296324378,36302.987887330455,36548.190089834025,36841.09896768393,37126.35756437523,37368.45828220865,37340.753220663246,37961.92628410172,39181.544212430956,39460.437388877726,39519.859258891156,39960.75639237437,39990.31059291195,40220.713022969,40658.078005796844,41585.336609262944,42029.27542870809,42616.12811445781,43886.662311866836,45545.10257234475,47598.90182978858,51287.78991898933,52792.80877791088,54568.281670844095,54555.739878515305,54006.72766535521,57977.41223678287,61660.15894915528,61403.68341622132,59462.40781743145,58762.868674980375,58582.410264874416,59945.04864191709,59223.88885014657,59963.14966373865,61665.42853892114,62506.66784545077,63755.87430649091,64594.81642288479,66805.32159852677,66281.12823941371,63554.36381598312,60624.31619544599,61511.52941252663,62012.333873290765,63265.10330966601,63803.75929411257,63201.325283363985,62948.20955857785,61415.569786477965,60361.41467348974,61700.387864782715,63698.583365331084,63513.01086340467,64953.143550380955,64539.88369790309
394619,57,"Fresno, CA",msa,CA,30659.497685403276,30733.18251631508,31127.4339504426,31304.199855354644,31294.138446468485,31275.92801512934,31206.42513386424,31587.855968405627,31587.398030277098,31664.434345762245,31953.76695524427,32296.739780917585,32748.12426063141,33363.72065893866,33734.80492644648,33773.43519935279,34512.78536634041,36670.91206826582,38110.55246735632,38871.26128667319,39531.23273640427,39234.0067166381,40051.35627015853,41142.1330354374,41295.15766314298,41062.65303177474,41490.40653655363,41797.04396906952,41659.49316573768,41868.68578048532,41978.70264669651,42063.738506312475,42357.654373621466,42065.85097284167,42127.7805152769,41878.94283305091,41158.01504706218,41381.67709196037,41636.26687691882,41382.091783602205,42156.8052974668,42891.78629357095,43382.55615851106,43184.05276670508,43499.48564974873,43569.93033262726,44451.309920506596,44832.7050145407,44529.03542545678,43983.46268703135,44278.85229592048,44067.48184569441,44133.55725856627,44162.03573976442,43820.06818470995,44046.28268175375,44417.4213061802,44780.11094227461,46249.3600742491,48325.86923377887,48316.33574907784,48751.16011402391,49188.10716869549,48882.60194498281,49045.69885399764,48923.243111779,49489.8140059206,49423.506666292524,49396.05703484027,50134.54405753678,50608.865340626966,51169.54178847947,51821.729409365726,53711.78066915479,54744.24191598958,55243.61690107401,56166.95397027533,56381.216194364635,56521.07116203867,56963.02157307793,57645.29614956518,58873.45478005332,59179.48022263321,58211.31967268569,57626.37401816633,57565.46156800442,57416.37778921673,57011.03415830046,56735.461751067975,55456.606016481775,55322.08996347632,54732.41399505666,54802.46280940178,55408.88036811237,55673.55327871282,56067.71760404679,55740.30051251018,55214.71030528822,55422.519123924976,54922.054610307074,54659.70755129968,54344.19364357949,53729.059665175075,53685.8146510828,54071.1299933995,54562.43200524622,55056.88010595859,55471.8839234194,55568.84567401768,56775.00498954448,59099.857314087014,59906.81257969962,60372.8546531466,61488.09625619027,61881.615342790275,62523.646456840775,63417.99599066503,64908.17988303057,65542.93080020881,66499.48153461896,69178.87731184028,72411.45428302577,76573.7771875545,83766.39178387537,86856.74095991228,89984.39060708428,89542.30958286865,87975.35921498672,94438.123098868,100229.92862011975,98901.1893444249,94792.82183634194,93780.59525860108,92955.27860840414,94880.98086000925,93421.01967354675,94495.80694112496,97272.31432254887,98892.37270361326,101434.08481674455,103135.60221926916,106959.91007882931,105698.51498578467,100690.64674392993,99625.83732890249,101201.9888133496,102175.53849241085,104265.6975929029,105342.71961746347,104473.3015189648,104024.75957300655,101183.07553924117,98802.96260756241,100951.23534816118,104265.08239742562,103766.31290766312,106073.05354877436,105191.19237680548
395238,58,"Worcester, MA",msa,MA,51117.98405934485,50508.1670675074,50155.71261531029,49437.345390459515,48688.86763449899,48123.153608854605,47607.71621641516,47687.10636559857,47168.70480364281,46630.94916473982,46447.06034269943,46465.789441989786,46634.34829188176,47310.88680418567,47605.599443093066,47381.96006870756,48023.9203000886,50428.903332742426,51974.28411149524,52593.666900724624,52953.439572535564,51989.4178329739,52417.3115383466,53425.8513714873,53307.2341214384,53012.236373390355,53414.9550162849,53626.78816427377,53351.181263853025,53452.72880334355,53507.914164544854,53554.964637070545,53894.8361486871,53438.97437546586,53329.21605389044,52887.12416214777,52105.85801791464,52450.272019525364,52828.96003630249,52606.26355039305,53478.92974164936,54249.4280854251,54704.90811318235,54289.184300911074,54443.29978724642,54278.07240863383,55067.874629187936,55317.88204853268,54824.37756513956,54243.83532446223,54653.24853435,54499.24719505385,54733.032666282954,54929.65336603069,54654.68662701215,54837.474491617315,55178.91468869115,55511.29976376348,57156.63412044208,59420.09107865505,58943.55803227785,59308.36371478328,59721.34949554983,59406.19011578073,59604.089723312914,59481.979019924525,60093.3561161032,59968.95835592104,59911.746090993256,60613.71641619653,61011.34763859101,61384.29590629032,61739.38984140846,63575.9615739575,64625.3012715176,65184.40110978883,66218.3746943455,66471.2893926305,66591.26510938292,67011.10459016838,67699.30278873559,68944.37205675927,69190.25344448758,67944.4540086262,67043.3696980791,66724.06183436883,66435.62325489188,66126.19075570839,65998.4200549366,64860.52852813265,64818.55495177191,64191.85063078277,64206.53384934979,64820.60902517402,65143.95456550182,65582.86108320716,64670.74562441614,64229.588186883775,64635.235192299806,64360.8747070521,64314.57658376308,64158.39878199381,63671.274245754445,63760.444818856755,64363.883536774185,65097.87390431604,65919.88132302878,66671.27231605936,66419.17020301639,67792.53824199634,70319.20589337262,71248.46875487865,71761.93061905373,72889.83788606658,72941.85470189134,73021.0155066,73176.2180982383,74002.6233016547,73974.52368535529,74402.73233281281,76146.58720372888,79430.04878092396,83817.6133147606,91218.58905286592,94507.88725741695,97947.28697947937,97761.41704662023,96335.68150997807,103003.69618983114,109073.52483313865,108071.61394160725,104450.54110947302,103786.4728777781,103840.6468997024,106638.78029758122,105768.84300514797,107493.3867730766,111114.87670238224,113367.09434955745,116708.966150011,119156.78885338824,124025.06411361798,123149.01188591756,117940.896785933,116342.4014155694,118004.66961327124,119142.67682818157,121793.19720440307,123324.22088590842,122583.69105094436,122422.98228921091,119687.18103237936,117461.02018557758,120199.41102610726,124172.26220163537,123826.42545294383,126633.98880963566,125900.67391940347
394938,59,"Omaha, NE",msa,NE,35831.13883986865,35617.65681755933,35716.38333372314,35657.77400965043,35425.86849702489,35191.66813484917,34966.307415668045,35231.70482005667,35115.25201188038,34979.89644505809,34997.53818338458,35053.312962482974,33581.45890178624,33958.60389503164,34148.08659215938,33976.32867369813,34278.642061171464,35715.32368510626,36616.203412630086,37034.621192069615,37282.49096559447,36639.43984114814,36908.84024144524,37571.40334431818,38872.71073929474,38555.535768020265,38700.69656065933,38805.63057246677,38535.45225488984,38577.386221591776,38604.80168776503,38693.61692458517,38901.75643665188,38610.57037123991,38569.69359646877,38321.611659151145,37548.24709771448,37815.58418094558,38147.08007692312,38091.33396907745,38747.533209969246,39352.974108781564,39740.855219374316,39607.064068620704,39804.34951228739,39777.739433930816,40375.4632750866,40647.914595541064,40321.94420420946,39919.08731651073,40170.27569284897,40062.34081347215,40167.841745207574,40221.22430291483,39977.87904454886,40096.35438819604,40318.184762426274,40517.273856425665,41578.59390970725,43023.09428578785,42559.68568688264,42769.06031391094,43083.164164840746,42901.42958581409,43085.22320229085,43031.082053861894,43450.247013570144,43367.35721605095,43322.10184674677,43831.75489635762,44168.93188806338,44501.36108025268,45059.96765843219,46308.4354345626,46995.3757003063,47353.94435798311,48036.895264218394,48211.627802544026,48341.07909691816,48641.11678210464,49136.99441800983,49988.79643523378,50304.146074248485,49677.65869906843,49262.11910815996,49192.01932417447,49101.77027652312,48920.003530312584,48884.693802957176,48179.5106191829,48260.41166298396,47968.640015572804,48132.41138659076,48661.61466333304,48950.83793625048,49333.357783323976,48978.56416651515,48760.627831857775,49062.937090020256,48851.13322453228,48809.88432946968,48740.17519347976,48466.793582466635,48575.69879135974,48971.228100588116,49389.41490870859,49782.9050773084,50076.25178172435,49804.004877655025,50679.82364035312,52424.654303124036,53095.645126617295,53477.185630596105,54206.866159679186,54221.91242999641,54271.87430256033,54416.46499580917,55020.051630764385,55108.429046018755,55505.28062164039,57230.760312867584,59458.5022756989,62445.81194919494,67547.38409204,69886.18292310863,72238.5299606779,72045.6369601572,71032.5583217159,75530.35795430663,79764.02357219878,79318.91902790524,77136.35540316965,77118.91475437589,77275.10019172062,79261.47974577769,78673.79908790429,79816.92794738119,82161.25663934252,83438.45088516899,85253.24157446637,86394.69670832103,89018.08949239727,88049.58469085749,84337.93560110546,81034.26423543459,82133.38679193886,82847.45488155901,84391.03671169067,85122.20614550613,84349.76906790024,84016.10934957642,81968.0796251199,80488.04891871627,82082.09562603937,84526.81772202718,84273.02451129268,86002.49110208124,85462.31844756684
394415,60,"Bridgeport, CT",msa,CT,90972.0104436306,90593.30153959757,91236.02239345756,91280.0730775821,90803.5785075293,90077.09018766959,89266.20651367019,89647.95154827727,88915.16944222963,88062.97938767736,87843.22932973255,87889.49496384598,87956.87353567706,88915.64303665573,89339.95942551376,88864.39147725416,89884.69144723282,93952.67519678414,96528.3792999257,97688.37262937601,98534.59785046616,97014.37283459636,98000.83295127362,99920.2712156701,99078.75651278342,98194.12444891887,98614.51659175617,98920.38142161166,98250.407939711,98226.68236389676,97987.05518154692,97805.43600119931,98154.81407278651,97167.87638420257,96950.45988982453,96055.56716295778,94758.83179215554,95069.79182193427,95717.48015231128,95251.5873203508,96641.78959890203,97608.07079060024,98067.9721778791,97177.42538331036,97338.09001028308,96941.99163330629,98305.99394757253,98668.04823418095,98036.26477055714,96438.84137452871,96704.051923904,96075.69738703455,96092.67077114001,95723.40006273279,94675.07402806789,94477.05221689945,94590.55694842184,94757.83180889954,97160.64645739883,100840.92463243808,100253.04869229447,100668.87025327171,101109.23688344937,100318.63968301211,100425.080615076,99766.44288404346,100205.38472044664,99368.02047149042,98723.0370913931,99425.56808922722,99839.22967759201,100249.43619021133,101463.64413412982,103796.27093599952,104822.14811285025,105178.77512804141,106335.62019988675,106257.41888690548,105868.70341360809,105960.93222707929,106574.58454596304,108267.94847722937,108663.74346058485,106844.0374859244,104964.80313645898,104099.9996140262,103293.72054326528,102464.46511750335,101924.93911674025,99744.41275996559,99314.39002231124,98081.84296854239,97864.70622423134,98439.13615285236,98534.27056080701,98891.94335833534,97667.95585043207,96884.7181590522,97298.0219496521,96613.85915915495,96114.5285619775,95356.80459513205,94058.27313845871,93760.85886508833,94356.75944470675,95399.99467654704,96664.00332885285,97906.45263131073,97355.26411220392,99527.55819542591,103196.19229473123,104484.26045042154,105148.26127966783,106707.92577259551,106789.15643059282,106906.42447992641,107184.48070621639,108453.83274379798,108646.9171990393,109504.6104665161,111672.2389995698,116171.34469979376,122078.14351959834,132236.62080617453,136877.86731097053,141792.2771360909,141691.47690015705,139810.45018291165,149332.0815951208,157908.13955920897,156606.12387236714,151526.40269245932,150613.0576374777,150501.34751622935,154179.6624691715,152889.43359784986,155180.02027249362,160298.75021870487,163670.0442048553,168635.63836943146,172535.9828696156,179723.76666440812,179038.26364442223,171986.13605343006,169300.06317257037,171980.5865248703,174070.89892976335,178070.13421438503,180176.55283814366,178690.8569280446,177973.82646280332,173670.62613900538,170362.80950141756,174042.9653382312,179193.86279078512,178005.28462080963,181343.01772725023,180122.44776559554
394653,61,"Greenville, SC",msa,SC,27782.7373030548,27717.03120476961,27912.65251471546,27870.244939355758,27655.958380222633,27393.36927341395,27129.121090638942,27283.374836232015,27072.72631559611,26840.51256095209,26807.046189529457,26829.512770187393,27054.286775588826,27382.554752473967,27535.024392051735,27332.29868240114,27656.763462640098,29095.926341057337,29974.38637275794,30321.41168446784,30504.404697010774,29847.519141357912,30087.282995676338,30717.114190464126,30617.836351739195,30379.039286156254,30544.161324907935,30603.38724750063,30290.432531773175,30310.168779107153,30337.020731593682,30368.394470015333,30540.805950514947,30200.522982810715,30136.963002992412,29838.933255530206,29193.20842853817,29426.644248436056,29730.87876633688,29617.019677477674,30219.94130213772,30769.333985690362,31119.997444778328,30928.264159630613,31071.295992259984,31014.505063973982,31620.88300569865,31889.20919404585,31986.20810974531,31575.530829476982,31799.39114652762,31667.97693538314,31759.825774770885,31816.318652932256,31587.94265937293,31752.975620915004,32049.846947852155,32334.01235549846,33428.64676527851,34889.63214412127,34488.40882127587,34654.819550207605,34876.296496943934,34619.55529756158,34703.27536451764,34546.595939771614,34876.470023581904,34738.283220459634,34673.471817464684,35127.10581713158,35436.97044742061,35751.954410622915,36085.68990084455,37256.26630264775,37859.44803981005,38103.48967669995,38684.27975725129,38773.34182201589,38848.77219038378,39135.64417527567,39622.60075345347,40467.12717037509,40731.44054546588,40057.50604846186,39527.55434873308,39346.52696139099,39091.10510134667,38756.53535848366,38627.438174428375,37839.07504996628,37851.1670341924,37505.58507012388,37633.06540278135,38110.784246276395,38337.5314930816,38627.23515895041,38317.36880403522,37949.62518399293,38109.384559703896,37789.98563974656,37667.476679428124,37525.133066309354,37161.09399921299,37122.303540857814,37323.19791099946,37552.42253480331,37758.54487073647,37896.88607923264,38382.54609932308,39131.92019860147,40659.97147310477,41063.25608291233,41205.16595007701,41819.34190740081,41937.27718031993,42229.57402800515,42719.118246355574,43712.64078192882,44150.812806763235,44844.832849804625,47028.02194629722,49419.89501152277,52445.76877458303,57620.816336230375,59987.24689861168,62575.25770009124,62693.09666077146,62034.83140713546,67125.47557523579,71845.83218512729,71419.29216837406,68988.1879912088,68534.87408615426,68491.31570661346,70313.56200002947,69329.59936449348,70115.51652363867,72168.5384922423,73182.25002167028,74868.91018601482,75982.05716972303,78750.23551292556,77844.12273142172,74042.25690143644,72443.26935557513,73405.78152799685,74022.26160178578,75596.33707839389,76419.82265186135,75725.99734958162,75393.6349581874,73243.92045671977,71492.3825386933,72981.53773938752,75292.23397974041,74782.27290901338,76427.60914644385,75794.6240281804
394312,62,"Albuquerque, NM",msa,NM,36139.37240176134,36000.50574666649,36140.960052276496,35940.95175205788,35526.08952056031,35103.64023883438,34677.76586483414,34774.23407181402,34435.284054743766,34109.464996640105,34091.80790091828,34172.6392618526,34480.63860366228,34923.953105985776,35138.06903811002,34909.90755788003,35281.23636680313,36957.95366451907,37910.72922600411,38220.57522262949,38330.321178936094,37427.86969393825,37604.26757185748,38249.23413847984,38079.94934421523,37790.27258417764,38029.163763686185,38137.934683744796,37821.850620154924,37795.35133052851,37702.52958702763,37601.71285159155,37712.39375913686,37284.50636536955,37198.18355897186,36870.57228963861,187166.888879815,187907.85041158576,188838.03518573675,189387.26116349292,190413.2748344587,190947.68930990167,191187.1701962943,191124.6907450641,191853.97261707447,192390.39236083406,193475.50153638815,194438.1118623324,38359.887649496675,37842.595090865085,38025.351841659554,37867.45018062529,38016.75138187085,38098.90358113962,37797.908125171896,37842.57522932513,37929.078034237515,38033.33007942416,39104.224171488815,40642.18264066316,40632.490449069825,40739.38121934715,40917.09772913432,40624.31399418513,40697.74576496266,40519.62484034308,40866.437440485126,40714.94054231092,40614.06977422662,41077.14708417061,41368.47479869182,41675.916726095566,41185.36968496808,42342.731646047796,42887.012320045724,43128.91489782801,43705.80244691983,43770.237800855095,43786.969501636,44059.71077264563,44552.33621089559,45442.22697456924,45708.69519015772,44975.00224087077,43636.02482873363,43561.327574398056,43517.49164232415,43409.12318923775,43467.573101654,42714.94416549539,42755.44638245903,42373.1918947134,42498.83294077815,42990.06550089207,43241.53718822363,43612.34410808359,44455.812033431204,44120.59558128207,44361.40211518192,44114.571264109836,44096.23834462942,44079.16453555778,43830.97135748313,43956.76653294424,44343.377080112936,44757.22190940785,45090.82942806904,45324.11601115991,44904.06336972907,45852.4323709921,47723.349988788446,48413.67614820878,48754.32573076559,49551.63787008411,49691.87168750508,50039.789518211706,50594.83073712737,51629.00859294932,51990.82593536099,52595.36699495102,54186.422248007,56918.63728568945,60471.678656163895,66386.43503793272,69012.06715329428,71779.80056086078,71779.0525394793,70914.05031022069,76345.11788018883,81292.62834783104,80627.63805039306,77845.74602743359,77732.78170172167,77652.65255775384,79673.78018867678,78823.17813466136,79981.0894430952,82517.71935807104,83982.75446882409,86162.89048728466,87722.57407964818,91099.67236111086,90286.71285874148,86229.26046021077,83640.10889773876,84862.49494373682,85634.69058523922,87391.21338303687,88220.269618386,87280.87203269711,86797.85679908212,84445.88663719091,82728.34017292624,84681.67366020074,87572.44559756412,87221.64135357618,89277.3206733264,88735.86290182105
394357,63,"Bakersfield, CA",msa,CA,28266.2881630687,28447.81396105687,28764.095061149565,28872.636426474663,28818.708416799644,28820.733493849963,28704.554997489282,28959.003351553925,28871.70588967288,28888.0844262794,29190.71347944229,29590.685701781236,30238.36679543696,31022.105917377856,31575.43726085567,31776.54019943442,32527.26899749459,34544.30789111611,35813.008190872635,36484.66264088881,37051.75128324023,36863.42114293636,37726.51285239217,38834.803882728105,37829.7304478682,37733.34272827267,38170.897517373625,38474.198925926336,38318.926860503474,38521.86274542911,38581.168323810874,38625.17775139163,38869.473002690895,38674.56079175129,38854.55054043087,38716.170954268,38231.8103473488,38551.2560936333,38895.948406285526,38751.10163420422,39451.53816021256,40134.97517873521,40521.87948672479,40237.2277522605,40365.77398085191,40345.18779877892,41135.79343481518,41495.7152642554,41382.35801802987,40904.96745254482,41179.19894218877,40988.46657133209,40997.78226684639,40949.86763731343,40480.69411069673,40456.52867192397,40577.90277951392,40773.31307275751,42003.430492714506,43749.55330754768,44014.70362928974,44291.409723411365,44590.20004283602,44273.3833167957,44307.358740065356,44084.398296693995,44362.91605185808,44157.27862290696,44013.70439919572,44633.9755341535,45036.25426584185,45460.12096152317,45883.49705134415,47369.747057176464,48141.56698756002,48497.36672455178,49233.048626999465,49425.823799223595,49540.0454412918,49844.23192555197,50336.03166953935,51343.15770379053,51699.768319508614,50996.827428611345,50521.1009541898,50405.852418512855,50226.11948865498,49939.37882052556,49823.64088509136,48887.768505721724,48851.607687461765,48377.54621038342,48429.77557122601,48927.840273140086,49154.59874246909,49480.8554172335,48940.84112899239,48561.26227592874,48827.81980506875,48504.459236309245,48363.677492952134,48231.208989754596,47871.30541308892,47938.31007994295,48271.234545031504,48623.48079115537,49035.501519513076,49405.280535832484,50323.10992606524,51324.14678684194,53268.48969717793,53936.35151922652,54340.238833575,55316.34228176248,55686.856670576155,56319.237467854575,57202.77219639632,58614.64104164886,59238.3172003557,60084.89242680188,61094.60865127428,63798.11196126056,67300.5341458011,73487.82101199307,76269.77029085187,79188.82923497118,79056.52600490485,77940.58905629936,83669.27003835958,88795.57976415151,87754.67307566857,84353.07940074163,83638.12035768678,83119.32141685279,84905.99552569538,83721.6345708941,84778.72006220436,87441.58003936733,89068.38831829863,91442.1593732012,92986.33733708321,96411.15695223676,95439.26174677425,91169.0820501119,90160.02137836789,91529.1099890324,92340.06042559273,94249.25886173666,95347.60160209266,94730.09617719492,94540.86235244124,92174.38059288466,90216.67226522003,92271.53841193176,95358.47347176594,95020.75155235514,97147.06723709856,96438.09174054053
394308,64,"Albany, NY",msa,NY,45241.428240165114,45233.841134924216,45575.80579274048,45555.46008279511,45280.53425027715,44873.48787712976,44370.37960683454,44362.78256475989,43892.8675614452,43447.079744935036,43409.69838703802,43459.99068075753,43830.95413955709,44387.88362498088,44637.61323223571,44374.61933901238,44835.095671904346,46831.278177647204,47952.61590660444,48196.62699154967,48228.28997153625,47065.411060548235,47252.78855602613,47987.21162431802,47955.868074517915,47590.302886586396,47857.15992328172,47951.02640416552,47573.96204669409,47527.06339576734,47411.73323413237,47244.93622763328,47320.34608328447,46734.57204647678,46500.79094678268,45999.987983319,45390.23060409202,45639.39351871227,45949.959190797774,45697.36534739367,46380.029152397925,46953.26695546591,47281.108672070026,46891.34490356245,46968.015992592584,46704.21507130313,47259.13798087718,47397.21888622873,56975.696062931456,56402.33359773523,56619.30263152911,56397.46807011044,56449.63439702798,56468.519350884555,56101.04765223881,56196.8388298751,56393.21147214306,56565.19827429951,57821.087375382645,59588.014683042034,56800.08368031936,56933.48422519924,57099.59127989848,56699.416565939784,56803.00191880469,56695.64011944083,57178.96327140009,57052.32358649109,56960.10318843895,57511.00316271466,57843.37013952192,58158.804552396374,55197.51952737895,56544.667880299894,57230.14182254842,57504.513879021375,58244.03023685455,58419.4705252552,58545.82900223571,58915.46929097943,59470.343092739255,60396.993921862195,60603.720179789816,59660.00110147509,59066.07139279341,58872.92972195882,58726.06412149434,58464.16692260025,58333.674458825495,57404.2539188577,57426.17711752984,57006.79773937656,57085.13032738635,57568.97271709636,57829.171857800284,58170.36950474788,58035.77147239386,57592.07456163256,57719.48205956603,57300.1029948102,57121.65897417912,57021.43780230973,56664.21859326234,56670.28217738943,56987.2437997832,57354.03139269796,57761.86801383155,58066.556970576195,62120.79132773716,63037.04720106285,64858.289940726936,65414.1914731106,65745.90548664561,66585.14508229311,66838.05970094705,67171.06186035804,67641.85743438949,68584.89608535843,68870.75376544266,69292.3167740464,71423.55849299807,73542.46108939352,76426.73556038353,81700.78387381307,84036.17766214743,86733.80902681948,86856.26311643426,86294.91354572662,91699.8368660299,96642.1411510574,96079.12170184616,93400.12212584385,92721.4689780674,92746.72413618209,94799.98259995948,94066.25556814834,95150.83061266562,97713.16780539164,99284.99376351395,101414.24102516855,102785.21317620524,105882.38290486381,105004.94837677838,101172.49362468864,100390.71716233432,101787.31292881392,102763.41620542455,104842.58855936369,106130.46700788556,105770.82950635471,105783.52609930349,103823.41646997395,102229.13129713818,104203.56329606989,107022.0791533501,106719.91313810057,108677.77390249923,108184.16603034474
394753,65,"Knoxville, TN",msa,TN,29542.80380385227,29491.95125957355,29737.346163553062,29738.504585424787,29539.60987875687,29275.938414757573,29000.187641253968,29126.203864166506,28897.195305427038,28644.57047095956,28606.282445342873,28594.533954517952,27392.424645208044,27744.31935723877,27936.05062502748,27765.30020426058,28122.126140906308,29577.886262299842,30442.705204742986,30721.85559863991,30852.688750207104,30147.521237639317,30389.045727290093,31032.427547353764,30906.953509453157,30666.279724876837,30888.734709380038,31043.228702199394,30867.741394974426,30971.773924941117,31044.352604396852,31085.876468585357,31280.030214259274,30963.428925607182,30913.52128326054,30616.262064133116,29976.896668967882,30113.623813209975,30327.072637550133,30160.2619788496,30713.754644806595,31197.384762175603,31465.66278729371,31160.338527158347,31222.54208592123,31062.56946283579,31544.086719152107,31684.74631454969,31534.299689966498,31097.654630652047,31296.18071134686,31135.322468576993,31191.578491199096,31181.936910216842,30890.749723743535,30947.446380481233,31131.131571214482,31314.040926615704,32361.298756751665,33807.908771781105,33693.51104680085,33846.17397798046,34006.11550151224,33664.57171848908,33697.81259255951,33526.0136838949,33859.26633128725,33739.46245430246,33668.559735677365,34091.697485903474,34343.59821244183,34593.48094169438,34683.202858393284,35844.16444616601,36485.727120042764,36768.73214853864,37325.59940858424,37399.3279839603,37450.00215528041,37738.2004154189,38204.73623265479,39045.45883620174,39308.4576123111,38677.233293329344,38096.02652999538,37900.57114493896,37661.742273266296,37390.54088818909,37335.26155385095,36667.44341006167,36776.69741130488,36510.217481183434,36661.130426561904,37167.348713492196,37455.49521302124,37837.34202959478,37637.63991529085,37415.40943288086,37662.06047486066,37378.73449106937,37297.5736004171,37207.55125764973,36904.11321350922,36927.468683663625,37239.02742770109,37595.422490820834,37949.88660735803,38222.93874478711,38392.93623614334,39219.093321622415,40834.08936535939,41393.87280908165,41749.616137454635,42684.935110277795,43067.81179126554,43541.274508320654,44106.1264355896,45152.85130380932,45640.7199530025,46401.1437841362,48371.04692920589,50923.340275209535,54144.714943484025,59739.27602487081,62293.87070919209,65110.200880697805,65176.12215452996,64393.29325578319,69719.2384313299,74509.54440846013,73766.65645521744,70961.0059314269,70143.71552095636,70256.35522910877,72471.8564536513,71967.98045503203,73348.71730443597,76223.35297278539,77951.69689566127,80425.26671055092,82204.55453881061,85852.7742417492,85179.58304010972,81063.24943228808,80026.92647694497,81170.09897496954,81948.01345007698,83811.85694473541,84864.13186597695,84127.35506599213,83796.2472426641,81366.32972200007,79351.3392860093,81168.3834702138,83933.5515872573,83501.89828225528,85477.97621210331,84835.84425807191
