RegionID,SizeRank,RegionName,RegionType,StateName,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31
102001,0,United States,country,,6.115778120119281,6.103630276083404,6.101788070671261,6.105735671189635,6.1132469897524135,6.1268864514431165,6.142820132619208,6.1512946532716,6.139521970271403,6.125965164472792,6.122270786007953,6.152127006472236,6.191633086800378,6.2304859385146845,6.252524476470029,6.2742398768220005,6.30737982130755,6.374195933295006,6.441464238064899,6.503563520715167,6.535326925047297,6.5673632387037095,6.590672432894445,6.609597804359084,6.623597266663941,6.639313731755241,6.648752276570735,6.656433470397556,6.668068324378666,6.672201615363822,6.675172076494194,6.671173582335722,6.671206131404143,6.664380565003593,6.662053044367055,6.663646441660842,6.670229234706123,6.678182683062132,6.689565921801829,6.703480994422148,6.720378432450771,6.734628921151869,6.749705033412666,6.765878217863637,6.785105056383695,6.806076892266037,6.823147355031742,6.842620427506759,6.865012776069545,6.888070560101293,6.903494916381687,6.916535736670742,6.928823375986249,6.9420030817793235,6.946533244840505,6.948452116519739,6.948613997310252,6.954638022923052,6.962841698279844,6.96582402396783,6.96710180742354,6.971201311596678,6.972750062155187,6.975798179615512,6.976376945161347,6.987395843724837,6.9953891470488445,7.006189515089207,7.032194529366801,7.064801896047061,7.099671222407752,7.133215980198354,7.165633831979997,7.197558906662992,7.237857709657223,7.274313980108685,7.306643500993763,7.310935812273568,7.3199217989341925,7.323664447421486,7.310431986202585,7.283785654972908,7.257397730042184,7.2316175905775255,7.21029551888349,7.196570777372345,7.185228329379943,7.168561566476293,7.147575722186792,7.145033332094134,7.144438740480213,7.149837176367192,7.17739500750829,7.216261905965575,7.265196846343969,7.323946060043053,7.388051285439397,7.439763597256289,7.4241185224029,7.390118805056144,7.34626789579552,7.3315912959863265,7.330901450279502,7.362261417619637,7.455086989026921,7.570676259061668,7.69064224323265,7.751414859537778,7.797201226840112,7.856824508726014,7.98148080071391,8.1275588706016,8.273829914461304,8.34774215844832,8.391911699573646,8.410662226960397,8.469199443084662,8.538623786044337,8.615122850970042,8.632720185599618,8.669694272800825,8.733628897737969,8.820028363748479,8.901701228525829,8.96742385393475,9.026362940396808,9.029989218125952,8.98456699624875,8.929436914509978,8.880785979521056,8.836624575098115,8.786900532824522,8.728467161697715,8.680984773839748,8.661130497450939,8.667992313646156,8.692238545033247,8.727672933148057,8.758751849205424,8.786558732184826,8.805749555348202,8.81729736393496,8.822064764327706,8.821310524820309,8.797899199591837,8.7858340261295,8.799489992876298,8.821578595897858,8.833370909636601,8.824976406500868,8.806712537211105,8.789872007558667,8.77501440299193,8.763036846647964,8.748818446061327,8.740163843421923,8.755365252580168
394913,1,"New York, NY",msa,NY,11.12952291189013,11.093002148041313,11.074902418144134,11.0727523037505,11.081134079913015,11.080975319588791,11.07721333766475,11.052018919691262,10.990145648513321,10.917455157487273,10.862126852278239,10.868915400675785,10.90551986190822,10.942661111569565,10.944604974371577,10.93615496287388,10.943272708058894,11.017679570029761,11.105884022339778,11.192250851961356,11.225446477077604,11.251338447606269,11.26391780812282,11.278940758937377,11.301193950287702,11.338038477277163,11.38306543259588,11.431181644569714,11.478278496299337,11.502854027928958,11.504437938748108,11.490778977811075,11.487891513150625,11.490442489918697,11.501904169104762,11.507790517814447,11.506016020346193,11.495577541896528,11.49074913159875,11.488879932247736,11.50321586729734,11.51177028760673,11.524939374308733,11.546836104562962,11.583315003954683,11.629759725739667,11.667093722056853,11.694294448662616,11.705900219622398,11.708394699638768,11.69976361445474,11.698442754227097,11.704563160033281,11.718259241870953,11.72134142043893,11.710287659542047,11.707907632099358,11.718818082050289,11.746427643714526,11.775118753111226,11.797905836379153,11.824330888622463,11.839001653862784,11.867070142944177,11.885303129697425,11.89313065927916,11.883563927872716,11.87194095456623,11.84993202395965,11.831527125812988,11.810762132882909,11.817432707694481,11.82679827514811,11.831939516249756,11.834855912341729,11.83710155456005,11.859584954255865,11.888632179310774,11.92536974083638,11.950960899283277,11.96792643683922,11.963937470348478,11.95406514360466,11.92284162470793,11.899011214977065,11.890505025030123,11.892387794649013,11.896959591526528,11.886776709528116,11.889195211445957,11.880611999598381,11.872559973764343,11.87890261959425,11.89763432588667,11.939628145555735,12.002848074175205,12.086297930413354,12.150357931138188,12.13386346106826,12.096574388411634,12.053990998068254,12.009072142755828,11.94064024640324,11.887438423438725,11.945776938582297,12.060954735735066,12.198172371778865,12.249844232396836,12.274541400654925,12.327973497418231,12.4836375060691,12.65961050934949,12.811987953259052,12.83411901144324,12.817232879769536,12.783478875917181,12.852832581996232,12.956947758416131,13.074834824887137,13.098173478761606,13.108544100111395,13.133972979400788,13.207264179373965,13.286559475023473,13.367333909876468,13.440509282778878,13.46549784853203,13.422423237538961,13.321123334142444,13.22091669475352,13.13141049432717,13.045524752726562,12.970878655313655,12.888061046197784,12.840717147079918,12.82756850138,12.85709924418095,12.88973202563576,12.910338835072542,12.924310794999641,12.93113805686466,12.930718862899607,12.929589692301915,12.937691427488884,12.946272751774043,12.981472139519113,13.054419609640728,13.142267921657028,13.200847263291935,13.229428148671413,13.251515373926678,13.29184908884841,13.33282682429065,13.36275586862637,13.377615035731726,13.372953141970687,13.394066891431473
753899,2,"Los Angeles, CA",msa,CA,12.818915556307651,12.739947042752156,12.634223839710852,12.53753953502828,12.481909475017128,12.477138817802826,12.524129704693095,12.630926473124921,12.723095092746501,12.838542544782596,12.979768613362799,13.22718995291366,13.443071499290314,13.582214105032387,13.606858756001936,13.65356660504331,13.79010577716139,14.086399466489501,14.42670557072327,14.76135293158608,14.993278537653557,15.20552944986894,15.377370498609354,15.52679515056324,15.58824692232267,15.592446684767006,15.544464247778867,15.528837899168881,15.532870807546368,15.543117261190398,15.551208805857364,15.583899117034402,15.698976690951458,15.841626310161661,15.993396564705185,16.098075838962902,16.148905729017986,16.152340112225133,16.124556037273237,16.090369877837052,16.067463301868862,16.03994518185712,15.992391995789086,15.88471150925698,15.720282551611897,15.539977409486717,15.355841096862939,15.184386961120282,15.19336343738773,15.392363095154602,15.69899684411372,15.916313434665955,16.028517316971335,16.100683993238476,16.051633220040696,15.884792970792729,15.638992718556375,15.4529570534273,15.369913265602793,15.356763206714104,15.515539203017173,15.78492902867946,16.110564722318134,16.323345986465316,16.445428835431606,16.515591456676287,16.475659706309738,16.39735147695185,16.301845147882087,16.30679312200902,16.336037147764976,16.40263696225395,16.512343732151432,16.662208228131355,16.790676950625706,16.86477547018333,16.908646673445176,16.929068608232498,16.95498456647566,17.027452978126632,17.14403942424799,17.270752187333546,17.336127733800346,17.329333612053254,17.18129710183951,16.937987496567057,16.66287244215808,16.459642832146468,16.325332974389227,16.255593664118866,16.244894680088613,16.313793653447203,16.473013952360855,16.647967657373748,16.80763069580217,16.950667712060714,17.035703109607926,17.05842120388234,16.942562214962216,16.81244729477929,16.63869925193449,16.42921191791542,16.285816823150515,16.292665207977993,16.55314504105735,16.883697931800054,17.226187631077686,17.4132115010933,17.465484322877124,17.474264278915985,17.62446490936314,17.89836992886132,18.20800733915616,18.360235672268285,18.469159726182323,18.534527977016943,18.696338164795428,18.875593706478895,19.075405510370505,19.20228842256758,19.354483105423494,19.56581737998366,19.841469213261604,20.081589534096377,20.250182521368483,20.31260182915207,20.27181185713022,20.121893677864144,19.927528260882646,19.745066678255366,19.592682277214386,19.425171914428564,19.139120914507398,18.804609583541332,18.502706017912548,18.361644453726843,18.35750312812617,18.455235327655355,18.62795876000081,18.850638511393935,19.087491445616454,19.276077340635993,19.4039659100215,19.46383838441074,19.39163935285713,19.25980381354249,19.182762220420315,19.203353228717386,19.274797730904094,19.308452952005887,19.351184256187313,19.408227574884933,19.48348638984496,19.53238435772957,19.56619468511848,19.590054791357797,19.60099047967302
394463,3,"Chicago, IL",msa,IL,5.622409385067607,5.567490611079161,5.530990077529569,5.496865356691498,5.467082102749255,5.453602115460618,5.449700929263291,5.441922432371191,5.419012337405613,5.387798297015899,5.35561570292683,5.348505281210242,5.361751309277262,5.3957328516241345,5.418307067696094,5.44912239926534,5.476597328870848,5.537224314224509,5.592753364577306,5.653586303307811,5.694828676950489,5.7437953996452835,5.7897923751560905,5.835893695704639,5.870471792243896,5.904785887215131,5.92983646887618,5.94973710866433,5.969515558392852,5.984308246681015,5.999714015109047,6.007310692749922,6.013671181885446,6.01662145108385,6.020190067719103,6.022641380306129,6.0228222614436975,6.018583030857646,6.0226892506667635,6.02623585432225,6.0395947693853484,6.042688115653226,6.047586446879443,6.04766204767886,6.047467897438349,6.05552016468306,6.066208917905317,6.084269186925248,6.102372294165381,6.122488348404691,6.135053884888833,6.14664210729199,6.15573814478127,6.171305954618098,6.1767121520673705,6.179547382116326,6.17783497630303,6.185714539756891,6.197209237416657,6.215216128154394,6.233684387209245,6.255228711541732,6.274944465148198,6.285581087995974,6.289877497036177,6.282697532657963,6.272692124309767,6.261861604070598,6.268063618268185,6.282452721475445,6.301973183906422,6.315479343131485,6.331388847752511,6.34665237796699,6.367134733654935,6.377171516760834,6.3791827727288775,6.354157898091325,6.326952928757406,6.29629145188299,6.272017014221027,6.24922471996595,6.231979053340204,6.227813511914329,6.232211580079758,6.245893995964021,6.257235590138434,6.261798486584497,6.254519589070412,6.249349634276223,6.235247870183675,6.221432188155624,6.208796637361824,6.206313903843973,6.212032694808584,6.2297300905324455,6.260604055340242,6.2887959777994755,6.266782945706896,6.222408607529248,6.164036251023147,6.122095362519484,6.085147816489141,6.073077491637955,6.119247770851376,6.191831286376114,6.272192330033814,6.307538820076948,6.33395838844471,6.376667119744106,6.473659184511221,6.57667302564358,6.6642156499481064,6.693515426637177,6.701398272542707,6.696117342452345,6.730220041129384,6.772468767260506,6.817638509568225,6.817895926414332,6.834960267295395,6.884051649551996,6.96104658763232,7.033086599368144,7.07049383577781,7.079774736681702,7.049627947108318,6.994297816012614,6.926294308438386,6.868214240608375,6.823522362480433,6.784406792156738,6.740338708149558,6.709417788661694,6.702720107177099,6.720135517137998,6.749248201824814,6.789235541676472,6.82902292945068,6.865757207345038,6.885342596088009,6.893827761114467,6.892227176768751,6.884416538432475,6.872342974872646,6.878089282748874,6.911847700135266,6.956053564889342,6.983799914306355,6.992896136497571,6.991538099856391,6.993424186491864,6.994545109982976,6.994663515639791,6.996085912868275,7.001971666112171,7.030732099135124
394514,4,"Dallas, TX",msa,TX,4.864933743722382,4.8571400241113185,4.866815152376442,4.883080520181577,4.8971380587848286,4.915833215722531,4.938242108220596,4.953752809711616,4.954999758156588,4.9565422106012305,4.964386115084555,4.987933982345577,5.016442812359784,5.045819219987327,5.059449680310857,5.065401471969123,5.079197941497962,5.127973468491477,5.183307003199137,5.232453549220281,5.265183547380129,5.300285375932718,5.334364895322429,5.357776900791683,5.379680521401274,5.402711216231816,5.423505548672179,5.436240367351859,5.44837769717947,5.454242019512923,5.466172956257863,5.475350831955846,5.489672738412344,5.49849451512777,5.516428620039596,5.538706152869827,5.568667833741647,5.603664124372508,5.6528359475700185,5.700646336906961,5.748369837535309,5.78777131634715,5.832454169428987,5.874639749903586,5.906566806350238,5.935777178138184,5.964729188820118,5.996750321476101,6.032028097040654,6.069964493375974,6.100708563902098,6.132154104864915,6.162430141881744,6.205983725686024,6.242881929027803,6.277272730486022,6.322362453582271,6.3719394045850555,6.4249080972030645,6.453630428549254,6.478836963072081,6.502335062349408,6.530206167159073,6.561881313547805,6.59013666516946,6.615276567355469,6.628254123404305,6.640173404154945,6.662360688715018,6.691016836724169,6.7228088706107485,6.751612823664779,6.780154799733063,6.808629633875748,6.843147057990217,6.872115028878467,6.897620772229241,6.906069309484996,6.914793108054434,6.915510643410574,6.914354730719009,6.9046152471209785,6.895277117229744,6.885865424557726,6.880934504658383,6.881303274049403,6.888867345975144,6.88715615562939,6.878205927352059,6.867284465317425,6.85764069117839,6.851869014601081,6.8507757926372665,6.858102392334274,6.874995848515023,6.9100992082662245,6.955966653309285,6.99442062092337,6.981223442046048,6.941001593406493,6.88734619467826,6.866737068012578,6.86768444469133,6.899744444170589,6.978511006156895,7.076795120221434,7.176711400191269,7.200033514968751,7.214488720253014,7.247866457913793,7.353885036212549,7.481589181995075,7.6196188787184,7.7101741288674495,7.775896919175941,7.8257799128028,7.948492861741491,8.093508535262961,8.246982599782438,8.328138944464275,8.441505546058433,8.591731084263348,8.774020619046409,8.9505872399375,9.102989452622943,9.221578635475732,9.259523310359372,9.21735593874791,9.124867153144546,9.025553136096821,8.929412326207744,8.824005482025186,8.704358137551612,8.5992460749874,8.535624638279712,8.497963729626578,8.479523538063896,8.471787166788038,8.467458658306805,8.462521551194559,8.45231728056594,8.436258594875982,8.414533898716748,8.388672646941858,8.356651120437423,8.337298077309413,8.339893690640341,8.338967845560338,8.319942782936758,8.284336238628585,8.243056166738901,8.207381235422407,8.17891509089365,8.15211055148627,8.121484315085151,8.085912498879045,8.07453659538065
394692,5,"Houston, TX",msa,TX,4.913792294389661,4.9075102476050585,4.908852391870933,4.906620807558787,4.901430448662702,4.901973215896099,4.907880949726319,4.914669843297403,4.90405185822953,4.888356451917609,4.87706255344766,4.883781725717542,4.896711284595637,4.912788641662152,4.923447564013672,4.934958352382723,4.956864941631072,5.009206654765279,5.068410627689674,5.12653785304094,5.165316495749513,5.206647488971722,5.243113451466025,5.2705580907840535,5.293997408657341,5.3216141582128555,5.350741188202517,5.3763738776309244,5.4017996867303655,5.420002696411901,5.444028712714613,5.469362882712749,5.506189379680095,5.5380328688777425,5.57548098204704,5.618077636699887,5.667129982346464,5.715026787733173,5.77643026638647,5.834992872525004,5.88908250447713,5.92715849216178,5.961885972344365,5.993363942446869,6.006675667913177,6.0149916410034105,6.019782160505165,6.030788910269782,6.046540621000707,6.06163040617155,6.0657108377140085,6.065396944466318,6.066652317308472,6.085745290457254,6.099704591055956,6.112211062511889,6.139213753243866,6.172724668079242,6.208712286859721,6.220748527026462,6.2251913137608,6.223648426455076,6.228266408492549,6.2394162963735145,6.247688912495735,6.248112721958702,6.239398838306072,6.233151258281216,6.22733493163871,6.228347661313797,6.231681331588746,6.233610976288597,6.2320497163086515,6.227072771314113,6.230280815595274,6.234918287332794,6.245706350625235,6.253962349414442,6.265757692100476,6.273776973569687,6.286483347690241,6.295865657036554,6.306524646953757,6.314088837297944,6.321599225468855,6.332085793470676,6.350187537344655,6.363566210639647,6.3722991840913945,6.375093116342635,6.377721978175538,6.380969471019181,6.383573521367256,6.3903406688701425,6.406083025743716,6.437434317278027,6.471995776727311,6.495141235328296,6.468935815776092,6.425901833477192,6.376189514962538,6.365405850812738,6.3737719698519975,6.4074661511994275,6.479943537414038,6.567769603151373,6.6581267666724875,6.678039116349884,6.688097861956451,6.7105561513146545,6.797515005868483,6.900865929050032,7.010074574608627,7.074860726819882,7.120575469273603,7.155105950330312,7.250463123689909,7.3665830122692935,7.4896797210658015,7.547062028989374,7.617695542220252,7.706664846887649,7.8199386143147755,7.924097160730618,8.01425324501073,8.084681541337126,8.115868520016237,8.102144144252982,8.060509410865672,8.009122796142071,7.954531568140226,7.880315297452962,7.790154168881359,7.708409070652494,7.659993979821073,7.632013515270289,7.61912044443678,7.6208658776482885,7.6252631945252665,7.628929641763191,7.6242647242091195,7.612019508480399,7.592063345881386,7.568974025784068,7.539492866306663,7.52160137192725,7.524839715027103,7.5295242734190015,7.5225338850891665,7.500756523108212,7.47331091119738,7.4486878099896,7.425283784744183,7.398272377779258,7.3681793690313,7.341986187008014,7.3405593268929845
395209,6,"Washington, DC",msa,VA,7.1216703849509475,7.117459262025621,7.137061294243935,7.174670886640244,7.210136949601756,7.2511240181470775,7.2863681520437655,7.3228030058847935,7.342403802620133,7.36408493772414,7.391279090381553,7.436005329635658,7.48333215006413,7.5313416147255134,7.568418769774021,7.604865258109502,7.647460299369645,7.73013147288821,7.814890599059001,7.8939902127130654,7.9447829427854195,7.996476358826242,8.044280591691647,8.078600107782199,8.101332815376349,8.120581223571095,8.128241797714752,8.138111566871915,8.14007491943124,8.135440747424706,8.118390480612424,8.099417846589402,8.10610380330452,8.118826033903286,8.134507997048512,8.134142992611514,8.133723043802457,8.138505811274722,8.150280328929977,8.15375813214562,8.148832291726324,8.132830869671004,8.124649767911183,8.122031775559886,8.128260914283393,8.140103410226498,8.153616941748512,8.167574974111961,8.184103253467152,8.195094676883869,8.19254385428295,8.177652140499992,8.160876929644845,8.146417938229078,8.130591519572828,8.111384887580078,8.090527834323202,8.085259339109927,8.094219132160832,8.11239573902221,8.126486025437298,8.141437633204003,8.148165629639141,8.149137422750554,8.135984083241855,8.119417198817207,8.097381446271182,8.08097477908945,8.073942214591037,8.076968591606692,8.083862450253589,8.098825291985913,8.114538395701038,8.127892389418585,8.138963668301692,8.140873172027021,8.142895561158284,8.130336333202308,8.126935338773595,8.120758705907205,8.116037095276615,8.105357724535928,8.094966623763382,8.083957145563154,8.072752377551188,8.071284182943458,8.079098615255417,8.089038890697939,8.086599515056912,8.081488413373036,8.071097278884375,8.06611196958903,8.07049635210122,8.083436238119358,8.106999179429033,8.15241478675378,8.209279721603295,8.25889627908584,8.23949334714813,8.199346283336597,8.14591421626868,8.120380735513391,8.10701549578378,8.129120237669659,8.218617298925393,8.335074960109162,8.453376177596846,8.512472447350069,8.551548942488674,8.60433928810268,8.725295655694428,8.869819877990924,9.004902144530773,9.0542255436886,9.050732359941298,9.019217681297059,9.033487698819304,9.068157364676507,9.106689303995095,9.089179231193567,9.089626409534576,9.129326037781986,9.203855800255297,9.273460166042849,9.319220032269849,9.318346132729676,9.254970329605142,9.142257627095773,9.031145794815304,8.948698942050521,8.890409761159912,8.847419944433838,8.802008270356565,8.76756460118042,8.74418878202804,8.74376288547044,8.760738673658386,8.798017464459846,8.831037206907876,8.852391611493433,8.853430495154736,8.844052376350149,8.826975030001801,8.808450104230705,8.781068973143324,8.772446043937524,8.796359523880861,8.839139358968037,8.870072528686574,8.874440990512385,8.86130772322373,8.846555813675108,8.843019730448752,8.849126399165646,8.85879294961266,8.864615370686522,8.889165190360872
394974,7,"Philadelphia, PA",msa,PA,6.584653885781627,6.560674815449525,6.5509591257763,6.5516146935709285,6.549104675295506,6.539274751363542,6.525454879460918,6.501651280363894,6.459624287490692,6.41136299288194,6.374603395637391,6.371037242771937,6.3821275336269965,6.393605474174533,6.389059926480466,6.383436923609787,6.3877355666990105,6.415008759817294,6.43800799114114,6.455564789475449,6.451110640116403,6.452157879994034,6.454088189255596,6.461452041383646,6.468360640652326,6.467586240344304,6.454627282922306,6.438396840287219,6.433398903706613,6.426516501051811,6.419097694115568,6.403148714568034,6.390944886593232,6.372804557166586,6.357605727582109,6.3487450551400215,6.34589581169062,6.347033345066411,6.351374435260416,6.354891642776226,6.36094989854556,6.361001430421811,6.368240502587679,6.378556850322815,6.387681939823535,6.388869314836759,6.381306640266157,6.378735339935649,6.383060998112453,6.389331848940889,6.384225213762844,6.376481486861794,6.372541349538997,6.376667264247464,6.37961985569605,6.38476442602053,6.391690182842181,6.40430487978916,6.4145777930053205,6.429539128537659,6.436950183639975,6.44218315010708,6.4461023461024505,6.459415285946354,6.475239730649996,6.48851466618019,6.4920650134089675,6.49082409807977,6.487266470424342,6.48940872733724,6.498552552040362,6.50587257928738,6.511035772789832,6.514841025097081,6.525700591026516,6.529553561015684,6.524834796484445,6.501092152839824,6.480300665470567,6.464183282800384,6.459107731276094,6.45393798248116,6.451152376355324,6.44555950045429,6.444083664955583,6.449174809736484,6.460659184321445,6.466719691815857,6.464962196172972,6.472371185543659,6.480554579799018,6.49033140031766,6.505281700292716,6.526088806424673,6.559507513617499,6.600942941748998,6.6530157759114035,6.699605341967479,6.69224375240315,6.670832739772159,6.632541327233371,6.596902117322933,6.562033901518166,6.550627580297198,6.600305184172062,6.678001794596388,6.770837774075081,6.825139017381735,6.8636158428031715,6.909898306337049,7.013351603469391,7.126572874027562,7.229253560110261,7.2683582390214045,7.273403197556793,7.256605151597383,7.2820274348020515,7.323431990150834,7.370836138318517,7.37148823641543,7.396840967157588,7.452909228859913,7.531360330391596,7.605157593388512,7.6658300712669325,7.706603605887997,7.699038904607357,7.653404806726306,7.60765460708051,7.581254365610183,7.566493784162121,7.546804571966423,7.518743346085775,7.496869114008496,7.5048635265777515,7.535927848269853,7.587549736419851,7.641253583501529,7.692890383784342,7.739482035380517,7.781541719982785,7.810961231811568,7.832953302961613,7.850627715279693,7.847087877163037,7.853262226245818,7.882926634662161,7.922162894344424,7.94628924439259,7.946616090675389,7.935295797624263,7.930603188715381,7.932820175753221,7.938062362197848,7.938512454601562,7.941051198596892,7.965098788133628
394856,8,"Miami, FL",msa,FL,6.312426200496055,6.316828456890814,6.318371763346199,6.3191707353917534,6.329668816930656,6.3658641878709,6.410804775637052,6.452170236490942,6.449730816406591,6.442396453359414,6.456402558727115,6.5298064657874635,6.633502258469346,6.739530612673439,6.827863080959674,6.908144318559083,7.003046195404341,7.1386145772010865,7.281658556352449,7.417276367279666,7.516465948767071,7.611418645543356,7.693982805073179,7.768410353344655,7.835417981343566,7.904549405125897,7.959906720472717,8.011212732559573,8.068427494097692,8.118058209830933,8.167970032233848,8.209405820691808,8.267415063916447,8.319330502174848,8.377506771998629,8.437823491640263,8.499236436171953,8.553392521037347,8.605374564661982,8.658402740025135,8.71564549868609,8.761593164550272,8.81085308860133,8.858423127048319,8.897454400979607,8.935349069685412,8.97072073603169,9.007294191402407,9.039176996046347,9.069435074406865,9.100421280547227,9.131387959344321,9.163670829222557,9.210819435913312,9.256210095026985,9.299427581223394,9.351416664620727,9.414808593175643,9.468234612349516,9.487775031036525,9.494031359933704,9.518196159575377,9.558583635835085,9.596609926319532,9.618770903385796,9.628081882186988,9.634425150901787,9.64546382347663,9.653373668910563,9.665020827841651,9.681286039289866,9.711999639869909,9.733799686815185,9.742618298245633,9.745476056480873,9.746116898819492,9.755984696020548,9.758553444610389,9.774289745449307,9.784920047924675,9.79921822819402,9.807167733316305,9.82082236850245,9.828443337297978,9.823201007827919,9.814226102728249,9.798389503035851,9.77312630574201,9.732622725783024,9.703223254726918,9.682775480741386,9.675989261092388,9.684703280968465,9.707124332421975,9.74962536647261,9.81430980916552,9.893801932106282,9.952446882296691,9.9185212839134,9.840439895461287,9.740275546590274,9.684049684641955,9.65384530483088,9.670709518533165,9.760389693101015,9.875716835687598,9.99761882151169,10.020884840713759,10.027682903274396,10.046284405727821,10.146734411947753,10.267025249994894,10.399316782720017,10.480388546799663,10.550915161929346,10.617034583611298,10.777362526381985,10.953666400568553,11.136557950217092,11.236410772528417,11.373477331965885,11.550262755534943,11.764966419337622,11.982116303424833,12.179839082696233,12.344019123330959,12.435779247783545,12.451260307378945,12.399928652657907,12.330223407564702,12.261015177616406,12.19593937976809,12.113152648872076,12.030885055460141,11.974833829856365,11.945230057341147,11.943696711675885,11.978263428948738,12.017349985569545,12.056781884351565,12.086142200699463,12.114754790090707,12.1441426560256,12.167836767241699,12.181178006579952,12.186158047547291,12.206335202267631,12.22321976508633,12.233007031798156,12.216429029455078,12.190889156826314,12.159840195174802,12.125488318920807,12.078229192306985,12.018448916825223,11.962031626896776,11.946980150596902
394347,9,"Atlanta, GA",msa,GA,4.446074250629551,4.423710002577077,4.430919387099139,4.443704426594416,4.4606483260487995,4.483780753458616,4.511804023273203,4.529821124759488,4.5270327917003215,4.517348757523214,4.518956752624911,4.541528558495636,4.571842774801442,4.606806397709234,4.645032456082214,4.69545461419159,4.76625720517585,4.863044999193702,4.9609148584415275,5.050636160166741,5.114397776207564,5.1776680467188765,5.2322720936085965,5.284291948866746,5.327121205222651,5.369857406145027,5.402151816288245,5.433189384636715,5.464320068591687,5.4846453486426165,5.49897537685686,5.506657428189344,5.523568755823776,5.539369535288151,5.559594914935419,5.5768366783302135,5.591778762708565,5.6056297971120035,5.6253946432186686,5.649006862148854,5.674748453997321,5.691941702726002,5.711460423124754,5.730171167151409,5.749648702345666,5.766766592658893,5.782010179156878,5.794581764683715,5.811250456499695,5.829992286715435,5.845938208510729,5.86328775359066,5.878350711508521,5.894358521976789,5.897389914861504,5.89750434128405,5.914264638712569,5.944027428891906,5.980290521729114,6.004385205867446,6.021290582846197,6.039824569959449,6.058599819957509,6.077404630572679,6.0902035562749735,6.098405004703998,6.106815152615483,6.115067733787268,6.125603591720447,6.138584290243803,6.160576055563333,6.196090351089161,6.233954740491565,6.269619649490998,6.30002618771365,6.320609498349386,6.3394471191604564,6.351785858451424,6.374467945436444,6.396698886023565,6.428600441835512,6.454878274789918,6.482211030354706,6.503463375681191,6.523293498451914,6.5418420375846695,6.561165378231474,6.573759525159304,6.580483621564757,6.582759123237528,6.585132650276529,6.591763117294809,6.610910399601314,6.637566240915205,6.674314005756833,6.729737097205804,6.794395900223587,6.845784307764001,6.8165837465942465,6.76145132296004,6.694070319257341,6.660554632704059,6.645407070115212,6.663539786898674,6.7380092341054345,6.837433183587941,6.941432303861041,6.9863736789922495,7.0216664782104745,7.076036869436236,7.200968925363811,7.341289725894484,7.48001518518248,7.554492412615267,7.604927154717321,7.647398926970108,7.774518133653598,7.933641655559576,8.103654277149511,8.19909553875208,8.309940085245445,8.436445962817476,8.569552365157987,8.682379777363344,8.7731893580467,8.847541594247533,8.864567664074213,8.82905498507407,8.771335601632776,8.71065511222193,8.649961812583083,8.592931461047804,8.533649654505266,8.484910833205266,8.454439834556808,8.43958613190823,8.445154380385638,8.464370808760446,8.489437848914434,8.510667534500817,8.518606083462945,8.517684502098207,8.50957309977163,8.495375890000904,8.474738837142489,8.464908497849022,8.47543462693365,8.491943467172367,8.49463574297811,8.478230198172778,8.452721042870005,8.42770565249585,8.399171332512202,8.363989927484855,8.320993022371573,8.277705982042738,8.26025245427132
