RegionID,SizeRank,RegionName,RegionType,StateName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28
394931,87,"Ogden, UT",msa,UT,34232.76334612042,34212.838530580404,34293.776128408244,34300.852693015666,34497.3854412186,34476.66301322598,34630.6911785362,34702.172694629975,34884.88782014024,35158.74428328879,35270.55423092795,35359.13627416291,35434.73476548318,35690.53659019514,35929.647555491036,36017.22079456951,36346.483124037426,36742.05394142358,37147.488099640046,37262.5182871129,37436.0909349311,37606.40209243778,37874.66227276918,38010.57315139587,38394.684113076735,38627.41556241633,38839.77727378817,38838.95080767563,38686.72917505442,38978.961602759526,39301.65315867265,39721.735266117175,39933.5549605956,39827.22791362637,39943.59589221865,40157.431966609984,40607.03526823905,41085.49359719098,41226.970653700046,41603.87423286745,41705.188293892716,42022.59308098575,41988.383318394626,42236.52628836169,42572.118194691306,42925.12448576919,43275.930583067624,43508.00854084201,43607.600842687716,43507.22433627908,43797.05439036671,44055.87058254535,44556.97241443009,44651.77394093518,45009.010148002904,45165.03865894345,45347.88242907285,45687.62632544039,45902.491836639034,46200.617528081966,46433.80138236644,46849.32832106372,46746.727978372604,46712.5648829137,46646.95318717908,46852.49519494219,47295.349878819055,47711.33048125145,48069.84479084312,48565.46466913044,49361.22519564115,49503.760996326324,50145.132873086295,50260.157039997415,51091.43860999775,51705.73391360527,52667.59549746019,53633.12948993867,54509.348702614676,55347.346452347,56322.83541050152,56919.875964830986,57274.64945225836,58455.75447700707,59242.36222183423,60301.70527084037,60267.459145152985,60667.61095484627,60964.44702395699,61605.341284989896,61792.61881758035,61922.58900648621,61811.0138878452,62189.641539611366,62299.5701481182,62249.51056104686,62211.58697185039,62724.587711139175,63435.19052730848,63812.5375206729,63604.86513041287,63446.637886328805,63416.13457867688,63741.73483515609,64000.81693685158,64400.884604540624,64549.084958688305,64570.276577128,64419.823650256636,64241.53773847434,64162.646914035664,64169.07954100483,64580.9772309392,64768.239252262094,65087.29313469661,65159.72349279803,65363.26684521184,65291.86179477086,65581.4897603696,65893.11216325795,66407.18729056446,66646.70448562987
394816,88,"Madison, WI",msa,WI,41956.10658727923,42401.27022668172,42717.836354581224,42934.068269016636,43057.97843299055,43106.09434087788,43116.13525688469,43358.833543739296,43391.65010092842,43423.98457224726,43598.01474952272,43735.98196643651,43922.91523324605,43988.62727822148,44026.87594204835,44130.400880626585,43962.03834841824,43915.24428670824,43944.68651763243,44130.47399361747,44144.26771276743,44212.05803705913,44415.193186641074,44693.70518672544,44874.758049090124,44845.977803511356,45130.65534691747,45215.470942251544,45562.25407409078,45632.5478215429,45792.24472315006,45796.89021382734,45953.10044795538,46184.29549858898,46061.93360404627,46011.613984921445,45894.0043616008,46183.76996359433,46328.796750920774,46471.36842528261,46560.299136710666,46700.125321919455,46860.36283774339,46978.7677328951,47031.95383446992,47139.64068040415,47500.63065367129,47588.58085891546,47743.12474983975,47782.04839845511,47799.84859858905,47918.53611461793,48017.39949034556,48197.70354872406,48311.89188132076,48501.09398399205,48716.34968899388,48847.27845616698,48928.64392489171,49182.21101699409,49449.01748557032,49662.7858688464,49700.61438725403,49699.35241019366,49664.94219114439,49625.641762960746,49636.367176344735,49790.59088951434,49797.61852265837,49901.70034953094,50041.20439774691,50196.101361986,50270.2411591818,50320.118232609,50798.39464590713,51209.57869394606,51528.66303651564,51558.51653573237,51896.33924754225,52294.448364921256,52913.663765335645,53257.84888679507,53411.86516174137,53607.24240221894,53830.96037092327,54157.471407633166,54212.380314369766,54511.58666467183,55070.374408394666,55813.02217958329,56443.71418455564,56891.63136098726,57145.09545644316,57169.667156457195,57465.765213363266,57976.22672197991,58842.42055235865,59578.53582382981,60117.44527593921,60613.055756903734,61084.340855538496,61587.33991437366,62003.17850556186,62348.251298534284,62469.571844916456,62588.73054432051,62875.49269481561,63103.635939397405,63466.22234852262,63660.44305759724,63932.1869685067,64128.931101334456,64230.29303140348,64279.05183691973,64385.539824363856,64622.37823693008,65081.65073431335,65712.30270222509,66098.72225836576,66396.07403375732,66385.8121988993,66550.53806055835
395235,89,"Winston, NC",msa,NC,35235.72054208816,35079.90996925078,35006.750574395635,34991.9317902434,34989.433143609494,35168.480299838826,35263.72765243082,35412.595544142474,35647.3030769135,35879.495192711795,36026.96343002295,35794.9374833118,35901.9518100206,35872.19403960922,36095.39973000403,36162.09048494398,36249.08358153237,36381.05386940135,36512.04305974348,36643.39505943842,36653.04011810504,36682.546560642055,36787.526778490035,37001.01316277497,37153.51439171424,37211.787324345234,37487.47084023321,37613.89027270632,37850.91055542966,37931.15967950703,38060.951893833946,38138.86955632012,38271.2138444207,38398.24152375323,38585.21111075493,38714.766700448185,38849.2616883156,38973.5026998532,39074.52540143916,39311.19142357254,39382.78340538621,39534.8712450394,39580.62431039265,39860.93371679618,40075.2633666375,40159.1105254686,40435.09104614286,40706.20535925539,41037.08671940852,41014.16524425749,41133.18473170296,41256.02615472554,41449.67148584796,41648.0600993291,41912.18935620751,42018.02645184156,42173.128250504844,42430.427021735144,42497.290059655184,42584.26944563128,42628.06897432268,42976.000195633045,43522.17766689298,43538.9253310476,43453.470552839695,43522.453376611185,44061.43273368401,44541.4196213857,44939.36952873194,45267.84029566785,45626.39518112743,45978.451169545166,46469.40602243728,46627.101385153095,46982.28209910603,47629.14337255191,48574.883538755385,49456.556847081505,49909.66351506809,50525.40940479156,50997.36130726825,51680.33475904267,52388.68846086366,53063.61545121224,53455.33925692968,54134.239133256575,54390.12555089724,54989.449880413136,55106.85446617495,55593.93143107717,55952.58835975797,56312.39852450504,56911.49673082478,57176.22320301623,57296.70852043237,57255.665248235215,57524.93438677502,57669.607202665065,58178.29079423911,58443.68746718213,58883.5091331982,58738.5748062124,59017.80088848343,59247.382349268446,59430.535873557725,59121.863800971296,59061.445889270835,59405.76296187322,60123.11274922601,60424.78877684914,60578.24566744433,60681.98236595413,60824.23614431955,61236.104130725136,61468.03694966738,61699.88830773827,61881.929504038846,62569.49354796889,63127.7895837433,63451.367547634545,63373.9916869043,63643.273856209154
394528,90,"Deltona, FL",msa,FL,39231.301781512135,39371.89380752596,39425.9159406051,39565.50872278683,39806.535199021244,40129.86630340182,40403.789717695676,40492.44234677835,40888.0935724589,41196.696366671364,41426.24276875317,41439.48260030365,41558.35806918879,41858.03909349739,42188.00902523992,42453.80238177582,42638.18570045936,42693.04001002768,42839.09072179867,43040.513820392516,43214.07950632233,43370.12419005603,43602.484969278725,43837.031455627075,44246.37213657805,44423.04942094833,44289.758158092176,44417.15854017639,44745.08463503149,45434.625328903436,45738.66536663532,45990.3406524507,46016.848423114745,46220.62882210608,46369.89278041607,46756.52376622842,46911.90492279589,47059.75507175373,47411.219063782606,47777.13728952952,48051.249283256075,48277.54578610665,48422.03412845213,48737.2105540817,48971.43781127237,49248.40878136873,49565.45912724602,49794.213021826785,49976.27401544961,50227.19773354237,50523.16225876146,50680.31596922425,50821.785242640704,50835.016851385546,51097.32422162054,51242.11384544704,51558.60931198454,51749.91796217357,51918.296584807926,52031.595041152716,52250.69743135066,52458.89401910908,52732.58978394513,52742.94946554713,52874.746982691424,53072.70405777926,53437.119069307286,53628.505388148056,53953.296174383315,54371.81554438647,54778.84218107527,55126.35047631425,55583.344239579084,56163.879069935494,56784.087425572616,57495.56321617634,58157.53675058693,58995.44929718296,60104.07967314761,61540.64791788933,62839.78189059844,64075.27917303607,65071.95641106356,65931.80897305487,66551.55292453458,67318.83163609084,68115.73317435881,68956.49712999241,69970.23542114452,70877.20515301399,71480.04019230265,71468.63045974422,71732.4266944622,71836.27212266407,72204.96724585604,72406.19344742292,72685.49122931615,72999.5983782679,73258.25476829082,73563.37930901906,73371.2496878374,73366.75834234663,72983.15007412696,73257.92198451316,73214.25686034447,73446.30339859563,73314.81795294263,73629.27622181713,73756.09056131814,73923.45410766988,73981.61569980896,73935.81709647346,74159.4417492611,74226.80631631792,74638.69629940191,74754.24087010352,74986.99772526785,75075.28967746449,75343.68138943118,75361.06989622157,75512.30216868359,75561.68586734936
395143,91,"Syracuse, NY",msa,NY,,,,,,,,,,,,,38115.97456201438,38602.64047505253,39170.11062149174,39705.63013876282,39939.64823326559,40127.624265987295,39573.47457804514,39098.31594547466,38975.142804532676,39408.79114982646,39583.458848561524,40135.67602674778,40369.24318074969,40712.332815416754,40485.02177931764,39951.0689337338,39466.71161996206,39765.546316012355,40322.925196493685,40811.70668749675,41019.880930166255,41385.39497728444,41486.34966934065,41608.46539414688,41459.131193809764,41660.95551095873,41674.762027644276,41889.65864771137,41732.69367327538,41949.33174704119,41712.96879627633,42002.36759414296,42022.80646368119,42129.38877511132,42482.862276408545,42599.08408655646,42698.71342085056,42504.272239110214,42781.23935083295,43060.704829962146,43631.82353746126,43549.13557365524,43829.40700631904,43712.557958385296,43869.90759256912,43764.80368643336,43650.07548415396,43657.78185948966,43859.23948845493,44066.13887212348,44850.86766188621,44860.52904049217,45106.68789685236,45341.00198469545,45717.178546424024,45964.713566486775,46178.59180047275,46172.13178023128,46376.555800797956,46421.36995367305,47015.8945112162,47339.74149521552,47850.53120933912,48472.90809942488,48856.635698587765,49555.063721012804,49780.57962991565,50203.44651596737,50808.30392842832,51238.847050296514,51679.87355595425,52603.76608232079,52810.87996655128,53419.20612858054,53435.48290428213,54047.13087596817,54981.97924994277,55101.70779310019,55564.69806202165,55679.243922739726,56068.54558215169,56605.763360258075,56858.750110162175,56512.562490893084,56348.22781306316,56391.24496810425,57034.78995951242,57690.73089290017,57986.62547954281,58165.13502682213,58320.00892913811,58783.59436731854,58942.693794364786,59043.763209879035,59519.28162708202,60093.10297888539,61191.50637069396,61467.20562655148,61714.43419151004,61617.484517168865,61695.676050577655,62223.169679758976,62704.75605159307,63076.39010060538,63507.07256851809,63948.31177179365,64214.15676972628,64595.64756257012,64601.46136551691,65071.45915145916
395006,92,"Provo, UT",msa,UT,41652.28608284684,41397.904295731096,41887.06295874085,41333.20811937768,41339.9585236311,41208.85855488481,41706.69897652201,41863.73907112083,42179.83031120342,42782.558925959725,43453.851652484846,43799.21428517943,43693.71062790358,43584.0649685078,43347.43280653787,43635.046050902034,43938.15967875044,44130.94873782862,44256.029971471995,44612.47938584354,44813.45499419133,45122.45203521637,45040.747480039994,45255.325206438974,45280.36812412071,45718.570214942476,46208.352399246025,46255.973077967865,46656.86220697646,46793.63566194439,47052.63316233828,47240.0728236487,47560.51390562693,47574.9488474437,47454.786571568475,47598.66235964614,48131.23735306747,48422.838265251885,48421.937762716865,48782.27061447246,48852.86835431913,49057.5836096262,49221.243239127965,49397.97623778073,49598.133070990974,49612.59518836392,50013.90289447097,50088.816955286435,50409.4923181814,50460.91372513791,50716.92956091685,50828.39231056316,50952.04274242047,51127.683351682754,51256.968260365575,51361.955551302235,51399.64152213533,51691.0872481724,51817.73602186782,51993.7355362968,51823.77954058536,51874.73466134564,52139.773896032566,52272.096642127355,52151.38663635489,52351.658811321635,52758.92744306222,53062.52086244766,53196.5212164933,53875.621856794016,54452.315119059596,55082.06100196122,55574.51987130225,55861.22995436613,56537.682526857825,57053.74357219441,58125.47093114744,58763.654539643685,59629.78119747966,60527.88079229123,61690.006913860685,62671.9012094488,63342.16850731345,63808.93957212516,64310.124442192784,65135.998863286724,65765.18968062983,66464.32928583481,66872.62584907362,67318.78571861278,67327.16384431496,67521.9474054657,67973.09139838819,67708.88825150255,67705.9905727837,67721.30967818323,68052.89238563742,68303.24527601217,68327.33044002585,68357.59005313265,68408.05594153739,68388.19066421443,68842.464693969,68671.5076289503,68853.52141486354,69217.03640524352,69400.56212533028,69552.0525386476,69671.97718978387,69807.66490952825,69972.4100427153,70103.06078459036,70211.14103880263,70413.70742829432,70374.8307653302,70693.46604394831,70533.67988360723,70571.45824012563,70658.73235137067,70772.06620172912,70718.311845845,70600.02237604679
395160,93,"Toledo, OH",msa,OH,27861.46089394099,28094.89498169534,28006.875379990986,28086.12562042359,28097.606348185862,28219.189692267835,28233.836502789934,28237.868654027694,28328.732929552098,28498.682876513463,28716.03583102911,28744.208917063093,28688.19809393746,28648.479378667533,28764.796479092063,28922.80622537614,29104.07784246674,29068.269376102344,29202.657062705894,29288.577251009443,29545.339990553264,29686.22315014567,29796.926193199168,29792.1752990361,29779.143054918866,29777.804723585265,29815.00298290295,29968.076359137445,30099.811304404073,30171.140677396616,30199.99324632272,30137.04155256075,30135.38356059397,30183.01901882655,30299.586543158708,30537.750471893512,30641.625175773468,30729.645886940398,30806.51205587399,30869.167254708555,31002.758355740785,31038.22710954833,31073.033432888213,31214.337330550894,31244.90194470776,31400.187685438137,31437.260279465252,31481.114852213228,31617.489353514826,31692.946704347924,31804.970959472328,31857.664503668784,31866.410674827566,32023.744422085674,32172.38750286413,32296.825941865915,32441.93937028871,32490.386046363164,32604.26457430668,32687.78265468101,32772.35246017848,32914.754184895326,33070.714184072865,33104.26346635027,33089.97181150796,33281.47186271232,33403.471276653036,33417.87020340422,33605.403849013266,33942.250770128245,34197.75411074573,34431.780575265395,34634.11624567195,35020.79455882052,35346.529469148605,35751.17744703846,36191.109232141614,36460.81440879763,36974.5190894981,37361.312935173075,38070.15549866924,38295.5827404631,38722.405105785176,38919.959070794896,39221.24675787472,39402.23679364672,39828.950689892146,40252.342392051774,40831.97153901488,41464.41235184869,41776.55921101999,41966.59690534702,41580.16749280787,41527.19478863625,41536.96693229975,41609.11163237437,41755.23394725404,41979.12194723134,42297.30042839614,42487.77575171356,42451.31073373627,42394.82695183174,42691.46310027707,42897.66807515456,43251.28738212383,43460.938834132554,43691.61534692834,44030.19040677463,44378.84245938813,44623.9611856024,44647.21311659528,44753.7455255172,44954.439895689095,45182.91494071598,45239.43796687095,45458.65105615553,45763.59970447515,46112.1536181541,46359.19966058534,46530.40347011909,46624.245185682325,46775.66295506594
395224,94,"Wichita, KS",msa,KS,29526.993935867955,29670.61608790619,29780.716230574006,29753.449395479438,29833.020271092915,29797.46187413593,29871.86843048921,29902.14052730522,29961.530543303757,29892.973686431502,29972.864244802582,30053.943755901808,30116.884792591532,30172.235097772955,30181.604789672936,30186.015848989588,30001.674272900673,30012.013871594878,30065.962173526474,30203.30291045534,30213.510368444928,30308.610476563987,30436.552824756396,30458.67106249259,30431.72028758912,30442.42213166724,30550.85360574161,30737.30300835357,30847.96466856649,30855.712874413828,30806.346576395426,30756.65713181155,30811.122681005534,30819.779876115743,30793.4482889952,30939.295430019083,31102.87306907633,31178.0180667316,31128.517072809642,31072.133194499573,31176.04764903584,31216.07036283203,31291.50745303762,31330.41383926227,31400.909630842485,31525.673157520083,31554.17123247525,31519.749285359776,31490.362293005288,31665.052063859403,31792.216460375173,31897.88343004782,31955.058181240645,32079.76453772784,32196.08540978957,32330.37572737303,32417.913471882708,32479.556373516687,32627.961080977148,32770.71167793352,32918.49343768014,32950.93079400384,32988.35949680505,32996.86946770262,33129.63801942698,33355.03987759973,33548.01032517575,33691.18291944183,33852.42539503098,33987.72439412823,34160.15462030703,34231.73996057688,34380.18917125473,34588.45949132638,34794.288790936946,35163.02842849233,35418.88086148121,35835.38566210853,36005.313732518705,36324.82270876943,36484.4879193643,36813.39426829919,37072.078705399974,37387.690016934015,37528.24470638595,37797.43710880512,38086.18715645077,38333.95190112767,38459.871725326826,38581.88631537872,38964.91302379787,39286.66611563925,39540.5356861485,39758.26625889843,40117.145338851115,40291.35150669902,40532.443281267435,40485.0211506131,40795.56238533717,40925.67270591209,41347.64786667207,41441.29931748093,41567.288928211776,41589.404016971035,41895.179002850295,42130.13059446241,42149.05965423139,42446.36283727926,42561.629654543016,42994.09509639399,43068.30425039197,43257.384430194565,43288.474066368966,43529.2268192801,43654.1593068753,43848.949531548526,43878.77071965,43932.537671714905,44083.038128414286,44084.167976560435,44211.833578845646,44187.98474159586
394549,95,"Durham, NC",msa,NC,40834.65988532211,41339.95460947851,41468.085381574005,41377.80935780006,41677.68794551181,41717.82241874311,41775.21259250166,41629.26392551799,41639.015424647965,41798.630009093315,42394.09274624907,42789.60076120477,42799.10377126533,42886.76720732026,42837.85846602625,43134.453898749634,42996.159066328466,43217.77723297899,43280.91450915045,43623.359984943505,43891.21233932035,44240.2393890429,44465.828216160146,44512.697357391604,44426.04769018846,44457.58535579343,44552.2549180391,44846.5132364316,44951.58589820682,45093.60075090637,45299.72184122229,45615.49547549694,45898.91313241724,45987.09306453972,45914.0387506204,46101.64432143933,46390.868854961984,46595.23269788637,46635.82560204355,46762.524866745225,46926.85078446864,47040.998732525935,47083.43238032651,47230.83527496315,47365.23183253425,47778.81755513203,48153.23439873965,48261.97314528919,48319.09741803617,48392.071938384375,48741.19300848791,48849.30717693026,49106.57435901454,49315.54901744037,49583.86659440962,49661.499796944656,49782.193122507175,49763.35701990578,49876.947827846394,50115.85583745547,50385.96478450878,50660.23244894014,50942.15026306577,50751.67759549075,50721.67831630674,50257.45259799772,50326.662423085756,50295.24053587385,50552.190536208276,50978.30352666209,51387.42520096394,51867.63124486343,52039.26801412551,52164.108539456574,52073.571070274535,52737.33061896964,53453.22508555741,54741.0944581687,55664.793262482744,56767.4907565596,57773.71431213445,58367.51176941981,58780.695691162655,59220.537947295554,59869.10691382943,60546.78921557673,61071.73542591924,61586.28647475805,62340.06912915512,62964.47991201323,63692.76731761175,63936.98874991266,64048.29872931612,63905.414491261305,64131.39075693665,64259.18553860876,64502.07807275248,64749.61030900885,65111.913233246625,65136.50307474629,65127.911239169734,65021.28637733292,64837.37892198018,64690.763388059524,64511.28806434309,65094.98523604114,65175.95231376761,65635.26651380329,65428.74323131927,65733.47025746049,65805.11517382371,65943.28962406286,65943.19529143038,65940.21595671652,65993.24414647624,66190.35989265655,66460.862211735,66314.63989773729,66381.28175468637,66162.39687605388,66324.98304639381,66058.77727611717
394352,96,"Augusta, GA",msa,GA,31867.71977103539,31902.852259338884,32075.023139731973,32156.019321120944,32420.037598139268,32469.18587376922,32577.733781675266,32612.868425888326,32695.25388183202,32689.695935622658,32782.177532562724,32922.343619899315,33006.96298115551,33147.330774881215,33163.148508299186,33205.228022888776,33125.03933016553,33316.153952937435,33528.916271001755,33710.0064601595,33741.32298852083,33773.73049156764,33729.660336667,33742.032611644674,33822.90223454959,34034.87275650923,34176.7555933631,34222.97316789407,34288.272787154536,34294.350870864546,34445.21381926274,34514.30456324827,34702.67531627656,34853.10059301502,35178.58451685033,35326.48909140248,35432.05659778057,35281.89943081662,35373.15549760987,35487.388846269176,35783.23525656588,35880.881259127695,35936.78601925675,35953.7035302419,36045.312824567656,36181.633123401436,36281.8802105289,36405.44072901473,36494.672728749276,36808.30926372159,36954.175970671524,37129.307919346924,37175.304557632786,37359.09359994042,37501.14851638869,37728.76774449667,37873.73501939384,38010.63133395795,38106.09508443286,38264.259349427695,38462.012115509475,38584.9459167839,38950.65351723529,39033.67535886719,39258.4982446951,39483.00613417981,39923.67947739941,40507.018866945975,40959.874602174015,41271.851186126536,41421.03506403163,41720.007292923125,42027.51338343557,42204.494106610364,42454.64376755299,43013.680493379725,43674.908930129095,44390.64028038707,44953.71177914283,45546.76517029693,45974.22652363794,46621.81984954923,47138.69653133337,47462.52399651129,47587.82548353115,48199.03057326966,48755.502864261274,49055.87265004993,49223.77215848514,49499.14828806772,49803.9932634031,49851.94127213056,49848.19432758719,49807.171191264635,50053.499319985385,50438.545607118846,51032.73090168036,51313.57308543065,51668.17874011882,51791.36527771867,52031.15772433453,52086.87565630103,52293.04724273013,52535.01908380005,52821.20396299244,52898.843238169415,52929.12481113475,53152.606069489615,53149.3904051529,53209.04924963043,53211.034612686504,53461.95453839695,53666.99826714954,53955.51744552238,54146.541380913644,54433.17838470524,54758.79342016101,55228.58302588131,55635.58449431051,55873.40473681046,56245.77385516909,56648.84605681489
394957,97,"Palm Bay, FL",msa,FL,38647.84699101895,39035.8086050817,39343.91227231022,39760.032632759045,40057.429202910185,40388.27538440948,40550.327130406964,40869.03598151013,41082.247949652985,41329.7079461921,41553.82209660375,41875.93994851386,42127.36208142398,42241.396020163615,42329.216305316004,42413.65162240758,42557.43703052749,42844.33900269623,43225.52281207059,43747.92733117679,43990.83902275084,44166.97316923344,44354.43227004223,44674.13856066972,45048.65943401117,45378.47141463297,45777.71135120101,46101.58101029951,46305.340944908196,46469.93710392473,46761.81008763449,46950.90074009824,47294.50515543572,47672.51241088937,47919.029859715156,48141.8246312182,48334.70509291466,48621.72490177846,48870.59467875548,49161.274410302896,49546.27868304813,49892.17382065802,50081.43273741121,50343.31433290673,50469.22351053243,50777.12482760418,50993.051188312675,51292.124303353194,51389.77894608401,51452.01439257445,51616.82309822961,51781.56900382348,51923.22342914647,52081.67434216597,52278.45653395212,52429.90225322184,52673.05736516166,52766.11389017173,52996.624960616224,53137.863238483005,53439.386720108545,53735.49896823411,53977.0306867291,53996.0641255036,53696.860843058435,53870.35160808517,54143.4855767478,54689.024918664596,54976.72779733775,55493.10981645317,55978.68564104139,56432.188236165566,56934.316236679566,57606.23228915395,58273.01661577643,59096.296031288766,60266.935011143265,61376.454505729955,62645.86289278608,63886.95716114256,65550.80693586022,66596.41812361314,67611.11424359315,68384.99905932505,69282.13250047283,69809.91209312726,70591.03072078098,71588.75100707258,72519.92616612576,73431.95288745398,74104.40881683599,74349.85967101535,74190.42410665328,74321.19426671334,74601.52646340115,74998.28746375284,75137.79490975395,75364.66092488712,75716.38210562989,75762.6859787161,75924.29771488298,75753.77458028217,75759.76183735114,75799.56263271756,75681.64719399689,75578.98185259056,75503.39483407063,75556.24698003642,76028.493339076,76285.3926534433,76271.706292614,76324.78711619477,76232.5634669064,76383.71801223085,76465.31373074667,76708.79453174034,77164.80751574303,77585.87164214226,77904.54444309208,78103.05290092812,78058.99975232458,78202.99086052364
394711,98,"Jackson, MS",msa,MS,,,,,,,,,,,,,,,,,38524.520957826506,38257.74604592459,38448.5466011034,38767.58499022147,38821.272447643656,38922.793731470956,38877.99261132394,39034.67977255542,39074.73069504487,39005.60492310339,39187.236600195254,39320.88771837024,39737.35517423439,39681.68522303301,39659.72895305797,39531.9150246468,39528.86599088327,39679.83571179715,39828.061416451,39830.55405077646,39927.41676061292,40205.441466001575,40505.757413154926,40533.27113244426,40393.62557952734,40326.1945902854,40413.80204198815,40443.52725487199,40490.39939050783,40444.822031755946,40554.27742051233,40713.36938921016,40784.84558537939,40863.8082305706,40731.82886565203,40851.75278024237,41001.268708732416,41305.62289970475,41425.10902246602,41603.824572831836,41755.62189828806,41906.240852352945,41960.06858458028,42009.79376446702,42104.814753275525,42152.14661132914,42772.37077158155,42653.76864708933,42788.95115809133,42456.36360746488,42320.82232986678,42706.46481773783,43155.23202288304,43592.84415791123,43562.31371001955,43627.1019830973,43735.184090809664,43945.66917392645,44227.66487881137,44677.733636907455,45084.66140857043,45734.54183841802,46210.29816466975,46411.9660463386,46456.449255830885,46572.16660812587,47036.216727757186,47369.7078178284,47677.594248968286,47905.48436124993,48115.10420627833,48524.73550590513,48759.01177533971,49265.381703322084,49814.667339905645,50277.08829768058,50360.397891755994,50457.58137214651,50509.95408535558,50673.750305298614,50665.80969765831,50849.69851950514,51177.54861625867,51577.7026601406,51767.59420936496,51869.0113507115,51601.42424505424,51465.09760252679,51650.1204827826,52060.22522541406,52448.712323471394,52664.050327241814,53068.9716107261,53460.133956572136,53638.2004013125,53636.403639047196,53900.416541147264,54065.80711867445,54543.0315428334,55020.89217956943,55476.985464592486,55735.87913920244,55974.2742750241,56323.974698050835,56621.608006272545,56856.56254856256
394666,99,"Harrisburg, PA",msa,PA,32441.207396748257,32598.66811017842,32904.544098854996,33151.01218079511,33136.74776666745,32937.05881890322,32919.00521615418,32961.04571952264,33177.65026300999,33094.21183093956,33237.11654589967,33300.035853936104,33563.60630335488,33545.11124790143,33468.47254252075,33561.73700477169,33653.769036346035,33954.92597206783,34026.17838508871,34072.86161155895,34170.271738145915,34222.23627821782,34249.31263965688,34124.25128317612,34240.337737432645,34387.54664032815,34643.17172537177,34656.857842436475,34704.56334226513,34878.830672633434,34927.65666481102,35023.98805430937,34818.66916987006,34967.7211234111,35121.96311648176,35385.27082360461,35428.19154783325,35385.1047317404,35456.75564080342,35727.446742920525,35937.813680673855,36024.468600932254,36114.28705004664,36281.42191340619,36443.071872972025,36704.94076544608,36985.09100460953,37311.50001577614,37260.90985812668,37224.88870318721,37321.3389075553,37355.26736511453,37437.57837094253,37522.45840145974,37717.182625263114,37836.94893137601,38101.61697753996,38133.1979672399,38154.06333354021,38124.14676674196,38446.68330342228,38814.22858874669,39147.46695905479,39116.9021341341,39063.71950015718,39241.79393559224,39472.07717091179,39759.786488898535,39793.533408506766,40127.669550366656,40502.88485953257,41051.15026680511,41269.667691014656,41495.80789748099,41634.60695374819,42020.37415439461,42538.03685908451,43217.62757136288,43859.88935347933,44540.08141700908,45161.26114136128,45608.92711260319,45984.51017429966,46388.024058120456,46723.898115561475,46941.748932180366,47220.15577785415,47784.61752654715,48161.842561003774,48326.119494816616,48329.46082979222,48414.307799592265,48605.047962735975,48777.63320675001,48988.912039014824,48879.29648909614,49028.95372078772,49360.401195333216,49940.220303936905,50096.70379806239,50229.19245097835,50271.148869910314,50615.866017891836,50786.96275966393,50982.48565956858,51066.50828456709,51158.52847900574,51356.54300789835,51482.708831632954,51609.620344953095,51520.116012794715,51575.034883409055,51720.83999818615,52004.48863740216,52148.742898192955,52382.910336639135,52574.55494778695,52895.60124977179,53212.76268485864,53606.81180543035,53968.85522384074,54281.36037054004
